dim1,dim2,dim3,prompt
2.9126935,-28.261717,12.0738535,a map of a park with a river running through it
4.008837,-13.207955,-0.2513077,a close up of a spider on a wooden surface
9.357939,-33.82879,15.255822,a bamboo tree in the middle of a forest
20.44319,17.19002,12.72044,a map of africa with red and green areas
-0.9140492,-5.1876774,-6.5122237,a gps device sitting on top of a counter
-1.1818752,1.9612975,29.20816,a red motorcycle parked on a white surface
29.884699,-12.624545,4.496514,a wooden table and chairs in a room
21.348095,-16.914682,-16.074276,a wooden shelf filled with lots of jars
-0.020113299,15.373734,18.522804,a close up of a video switcher on a white background
-18.345146,32.977287,17.733683,a jewelry box filled with rings and bracelets
8.01062,1.8685517,-12.904969,a group of three purses sitting on top of a table
40.32281,3.0003939,-8.471388,a bedroom with a large bed and a ceiling fan
10.049853,-22.125397,-23.172804,a table topped with lots of cookies and cupcakes
-15.707575,5.035127,-15.857036,a cartoon picture of two people in a room
-24.268099,-4.606456,-24.01638,a man and a woman sitting next to each other
-6.947682,-34.200825,27.381525,an image of a space ship in the sky
-13.827474,-9.764383,-1.9125991,a group of men standing on top of an airplane
6.6477966,-5.2682095,-26.612127,a couple of red skateboards sitting on top of each other
-1.5119761,13.163588,10.104101,a close up of a lure on a hook
-6.687371,-17.648676,36.621372,a plane with the words a travel ban cx story
-46.75368,1.2575388,-6.223204,a woman in a wedding dress standing in a room
-48.9946,-2.409073,-3.4626677,three dresses on mannequins in front of a window
40.363514,-8.464164,-6.6303496,a bedroom with a four poster bed and chairs
19.340145,27.1195,1.9629146,a graph that shows the number of bank notes in each country
-22.041695,-16.900011,-7.64583,a group of people standing on top of a stage
13.5004425,-6.2600574,-1.3393652,a close up of a vase on a table
-51.992207,-3.7303746,7.578285,a wedding dress on a mannequin mannequin mannequin mannequin mannequin mannequin mannequin
53.30773,1.5359907,3.3054156,a flat screen tv mounted on a wall in a living room
-5.052124,-25.136898,17.545393,a view of a city from the top of a building
-21.207733,4.760658,23.890978,a pair of sunglasses on a gray background
27.856773,6.816595,2.9127433,an empty room with a view of the city
-17.985561,20.062939,25.257965,a pair of gold - plated microphones on a white background
16.68702,-41.829792,1.5002178,the panasonic 4k camcorder is shown
-15.797692,14.753827,8.798973,someone is stitching a piece of fabric with a needle
-11.215929,16.372917,31.05396,a stainless steel beverage dispenser on a white background
15.904081,-23.59749,22.988283,three christmas trees made out of balls on a table
19.89002,-24.28419,3.8764281,a close up of a brass and white water faucet
-18.284214,19.978312,-14.567247,a black and white photo of a man with a mustache
-13.491336,-6.936427,7.8646116,a man hanging from a rope over a body of water
-2.1291754,22.609266,-33.42399,"gordon macke's album, the best things in life are free"
10.177321,-6.554431,-19.794628,a pair of scissors sitting on top of a table
-0.066549845,-32.24128,5.9737835,a small building sitting on top of a lush green field
18.557262,17.437801,7.4788675,a map of a city with lots of buildings
-4.77752,13.694559,18.91051,a close up of a camera on a white background
-15.634746,35.703476,-6.0549607,a dog collar with a bow tie on a white background
21.984545,-18.939339,-20.634874,a wooden box filled with assorted fruit
41.588753,-31.45026,3.3073487,a bathroom with a walk in shower next to a bathtub
30.185085,34.934666,6.3612604,a bar chart showing the amount of student activity by day
-21.875433,30.149097,19.084671,a blue rose and pearl necklace and earring set
-8.866226,4.0532203,-7.4470935,a bald man sitting on a set of stairs
-23.181429,10.625738,0.04290833,a mannequin dressed in a suit and tie
21.859,18.205065,-5.797878,a table that has a number of dates on it
-22.83259,18.915976,-24.935722,an owl with big eyes sitting on a branch
44.27458,-3.7998147,10.705324,a living room filled with furniture and a staircase
40.650517,-16.092632,0.9839103,a cluttered work space with a desk and chair
3.3134234,-17.292587,22.538534,a utility trailer parked in front of a building
-14.68243,-14.407599,18.36891,a group of people walking across a snow covered field
-12.808857,15.285498,6.7628117,a close up of a person holding a needle
-5.337394,-4.638206,9.331257,a boat sitting on top of a body of water
48.03907,5.5990534,9.348896,a living room filled with furniture and a flat screen tv
-22.314339,-0.5948434,1.4046477,a man in a suit standing in front of bamboo trees
-3.996138,3.261702,-32.66567,a bride and groom sitting on a couch with their dogs
9.503717,28.895332,-23.014095,a poster with the words coping with stress during the 2019 covid outbreak
13.6993,-10.553806,-0.78566414,a close up of a glass object on a table
9.261952,-15.67248,-23.671452,a bunch of brownies sitting on top of a piece of paper
18.552866,-13.603959,18.199705,a house with a large lawn and a patio
28.433098,5.9161434,-3.1005614,a bedroom with a view of the water
34.92277,6.374182,-0.19176881,a room with a door and a sign on the wall
11.262286,-10.755573,20.059612,a large house with a driveway in front of it
2.6393044,-32.554302,25.550129,a golf course with a view of the ocean
-7.1064844,-10.567535,-23.535862,a group of people sitting outside of a restaurant at night
-7.4328084,-14.313069,-15.037157,a group of people standing around a table covered in blankets
-7.762814,-23.645063,5.3287964,a large building with a clock tower on top of it
36.070095,-15.478899,-14.788091,a wooden chest of drawers on a white background
-8.357153,9.950302,-24.18498,a drawing of a piece of pipe and a drawing of a piece of pipe and a drawing of a pipe and a piece of pipe
35.885868,-9.615746,-20.208696,a walk in closet with a chandelier and drawers
-16.342667,21.352686,17.931705,a pair of earrings on a wooden surface
-26.545597,29.016592,-0.14957733,a grey long sleeved shirt with a chest pocket
-19.05162,22.885681,15.46256,a pair of earrings with a coin on them
0.03360259,27.718014,-10.189263,a person holding a camera and a cell phone
4.5240526,11.962329,21.695324,a small butane lighter on a white background
19.087801,25.450008,-10.959087,a screenshot of a calendar with a date circled
-34.575195,-5.1014967,20.427168,a woman's hand with henna tattoos on it
3.7120533,15.712663,28.956686,a white and black object on a white background
10.9797945,-31.781528,-18.245842,four stuffed peppers on a blue and white plate
22.626545,-13.006877,11.324125,a patio with a table and chairs under an umbrella
17.358099,7.135919,-19.126211,two glasses of orange juice sit on a bar
-4.5292206,-35.553226,10.780429,a field full of cotton plants with a sky background
24.9285,-10.235605,-19.67455,a black cabinet with a door open
31.37682,4.3004355,-19.775526,a futon mattress with a black cover
9.991414,-11.685917,17.09226,a two story apartment building with a driveway in front of it
24.045982,-15.690037,-21.674421,a wooden box with a key on it
-41.804474,9.45956,15.2144575,a man dressed as darth vader and a woman dressed as darth vader
33.180264,3.0256782,-7.8918896,a bed sitting in a bedroom next to a window
-11.875959,27.221748,-12.888247,an old black and white photo of a family
20.614433,-15.7210655,17.374239,a small house with a deck and patio
3.70037,-18.41121,-30.086145,a bunch of balloons that are shaped like the moon
45.468193,-3.9838994,14.607332,a living room filled with furniture and a staircase
18.59298,-21.776354,-11.431033,a set of dishes and utensils on a wooden tray
19.345802,8.667029,-16.024925,a glass of lemonade next to a bottle of gin
-34.300217,7.6691866,16.666723,a woman wearing fishnet stockings and high heels
11.913521,26.11371,-13.591587,a computer screen with a fish on it
-25.263659,-14.082337,-18.788923,a couple of men standing next to each other
2.6109033,-4.6863647,-24.70891,a group of people sitting on the back of a truck
40.76964,-12.546163,0.69780195,a home office with a desk and a chair
-37.918514,-9.157695,5.3484144,a close up of a doll with blue hair
2.2419841,-4.9056506,32.323162,a black motorcycle parked in a parking lot
25.459558,-13.903351,-16.167658,a wooden cabinet with a shelf on top of it
39.55245,5.432481,-17.810827,a bed with a comforter and pillows on top of it
5.9733295,24.092535,-26.58697,the final tour poster for kiss end of the dark
-17.416634,25.987362,19.362534,a pair of earrings with eiffel tower charms
-14.121862,-21.237627,-16.597034,a group of people standing next to each other holding signs
-28.983044,6.41294,-6.2040024,a woman with glasses smiling at the camera
3.0871756,1.5606132,34.656876,a black and white motorcycle with a black seat
-41.587677,4.780832,-6.036382,a woman in a white dress walking on a wooden floor
-20.65824,-5.655816,7.7745,a man riding a surfboard on top of a wave
-14.222019,-22.58022,12.180012,a model of the eiffel tower lit up at night
-4.6755624,3.5125442,36.379234,a man standing next to a white motorcycle
-26.594248,-2.3295736,-22.73617,a man and a woman sitting next to each other
10.04038,-5.831416,-10.473924,a lamp that is sitting on a table
-25.147131,21.22528,-1.6765436,a man wearing a navy t - shirt and shorts
28.34382,-24.597296,-7.94255,a kitchen with wooden cabinets and granite counter tops
9.566812,26.748043,-1.2317251,a car charger in the center of a car
-32.623783,-5.5804977,22.453142,two hands with henna designs on them
-32.35653,-21.453947,-0.47324342,a group of men playing a game of basketball
-20.230385,6.897179,21.587435,a pair of sunglasses on a white background
-13.091037,-18.130281,-21.458677,a group of people standing around a small air compressor
-1.9471447,31.62494,-20.155388,a red and white building with a red door
-25.442541,-2.0659559,-26.084845,a man and a woman sitting next to each other
27.931168,-29.703444,-19.730547,a collage of photos of a modern building
-5.2130957,-29.06793,29.074234,a fighter jet flying over the ocean at sunset
-31.46621,6.861451,-3.5683932,a woman in a green dress smiling at the camera
36.002106,-11.883572,-13.959193,a wooden chest of drawers in a room
-18.469578,-10.068687,-25.24672,two young girls standing next to each other holding toothbrushes
-47.660656,24.565874,1.0601757,a mannequin head with a scarf on it
-35.078438,-1.0549761,0.847135,a woman in a red dress posing for a picture
2.0135765,-5.3942494,-19.71163,a group of people sitting on top of a stone bench
10.241268,3.3377829,-0.3036605,a painting of a tea cup and saucer
-23.738125,25.057583,-6.105663,a green t - shirt with a picture of a man on it
29.781706,-25.871397,11.335809,a kitchen with a center island and stools
-5.2150803,-1.9665829,37.027096,a close up of a motorcycle engine on a dirt bike
-1.0189645,9.288129,32.688183,a red classic car on a white background
-1.8032386,-23.797535,6.757473,a large brick building sitting on the side of a road
-12.505829,29.12369,-26.356058,a blue and white image of a plant
-32.846092,-18.67069,-15.12152,a man standing in a gym with his arms crossed
12.236096,7.4476156,20.912104,a green tennis court with a white line in the middle of it
-42.608887,12.232167,-3.1724415,a woman with long brown hair wearing a white dress
5.791289,23.76272,14.460007,the mystery of the black hole mine
35.356377,-10.688485,10.379514,a hotel lobby with couches and tables
-14.142259,22.113192,9.399768,a close up of a person wearing rings on their fingers
-15.520778,-9.986044,5.4027677,a man riding a zipline on top of a crane
-7.013466,32.288994,11.9893675,a ring with a purple stone surrounded by diamonds
40.57529,14.936106,-0.5740344,a hallway with blue walls and wooden floors
-7.4080997,12.736659,25.261665,a set of gears on a white background
0.9879065,-18.847557,13.12636,an artist's rendering of a large office building
-22.009209,13.293492,19.850393,a pair of blue shorts on a white background
-16.483004,-21.424795,31.54574,a bunch of flags flying in the air
3.0760143,-4.997352,-13.5131,a machine that is sitting on top of a table
-16.638186,23.818,-12.820573,a black and white photo of a man smiling
-9.591897,27.816837,8.5972595,a ring with glowing stars on it
-18.25834,-15.202839,-2.1628914,a group of people standing around a man laying on the ground
-6.7220697,-20.606905,32.324028,an aerial view of an airport with planes parked in the lot
7.502854,-13.335207,23.975143,a house with a car parked in front of it
18.899124,16.597883,-4.7401443,a table that has a lot of numbers on it
47.91317,-3.5977328,-8.937036,a bed room with a neatly made bed and a television
-13.86511,28.669868,-17.19827,a black and white photo of an old building
-4.198467,-11.087266,29.446981,a blue car with hot wheels on it
-2.404419,-8.696268,-22.200806,a group of people sitting around a table in a room
-22.282972,-6.5624623,-3.034713,a man standing at a podium in front of a stained glass window
-3.7309415,22.148132,-21.591152,a magazine with a picture of a city on it
-7.1721706,8.092048,27.066427,a close up of a bicycle chainring on a white background
-3.8276546,-6.4707465,13.720294,a body of water surrounded by trees and rocks
-13.204867,7.4262376,-13.922956,a cartoon of a man working on a computer
-12.365189,33.80651,10.971695,a necklace with a blue stone on it
-28.720358,16.897652,7.6983123,a woman in orange pants and a purple top
-24.227571,-0.24504945,-6.8597984,a little boy dressed as an elf standing next to a horse
0.026598461,16.764368,-29.1942,the cover of lady of sherwood
-8.656179,-24.470596,28.546267,a helicopter that is flying over a building
22.248932,5.0861635,-26.095953,a close up of a red and white quilt
-10.048907,32.40044,20.063128,a diamond and emerald necklace on a white background
-16.118942,-25.931152,21.264576,the city skyline is reflected in the water
-11.438885,-11.640006,22.679216,a car driving down a snow covered road
-25.613169,-16.4853,-22.492033,a couple of men standing next to each other holding guns
-11.477143,-27.149555,14.507998,a building that is lit up at night
17.93825,-17.83365,-0.1031696,a metal padlock sitting on top of a credit card
-35.96929,0.08158667,-10.679297,a man and woman standing on a red carpet
20.19708,37.364277,-0.39905414,a chart showing a bearish triangle and a bearish triangle
-16.98782,-24.104025,-19.967453,a group of people waving their hands in the air
-34.43619,-22.31409,-10.682515,a group of people practicing boxing in a gym
33.78033,3.475199,13.420842,a dining room filled with furniture and a large window
27.812725,-27.829878,10.862929,a kitchen with a center island and bar stools
-49.14469,-4.0186152,9.792305,a white wedding dress on a mannequin mannequin mannequin mannequin mannequin mannequin manne
18.081305,11.065185,21.894852,the neighborhood council logo with trees and houses in the background
-21.055305,19.842777,-21.77213,a black and white photo of a cat with big eyes
7.733384,-14.535225,16.258072,an apartment building with a walkway and bushes in front of it
-1.156288,3.096356,-25.056175,a dog laying on the floor next to a pile of papers
-7.302751,-9.257247,1.7154422,a group of people on a boat watching a whale
28.419157,-28.785526,-0.95145553,a kitchen with a stove top oven and a sink
-16.391891,-2.674159,7.114377,a movie poster with a man diving in the water
-0.7433246,13.172037,35.919575,a white ford ranger pickup truck on a white background
-1.3785787,19.51838,33.556465,a decorative pillow on a white background
-14.020574,5.588299,10.790373,a tripod with a ball head on it
-32.850815,8.753378,8.660523,a woman wearing a black jumpsuit and white sneakers
-22.646826,1.7875534,18.640041,a man riding a bike wearing a helmet and sunglasses
-8.146996,-33.191902,17.542757,an aerial view of a city with a lake and mountains in the background
29.437145,9.247859,23.264826,a fish tank filled with lots of different types of corals
-25.041437,16.12064,22.206413,a pair of black sandals on a white background
8.04823,21.217981,-1.1401862,a set of jumper cables and a battery charger
0.22773337,-15.379911,-6.49395,a hot tub sitting on top of a balcony
-44.39556,23.688856,2.8195803,a woman wearing a fur hat and scarf
37.383152,-9.092267,-16.244022,a dresser and a chest of drawers in a room
-11.719227,7.099119,11.859526,a close up of a camera head on a tripod
-51.922768,-1.01354,10.668914,a blue and black jacket on a mannequin mannequin mannequin mannequin mannequin mannequin mann
-13.580075,-18.409718,-34.913372,"a quote that says surround yourself with people who believe in your dreams, encourage your ideas, support your ambitionss and bring out the"
11.932493,15.758249,-15.690018,a striped chair and ottoman on a white background
6.954469,0.96392703,-28.385338,a group of cans of soda sitting on top of each other
2.067523,-15.036146,-8.898283,a hot tub sitting on top of a wooden deck
-40.606632,22.728811,1.4393107,a woman wearing a green knitted hat
23.685188,-7.4838624,-11.1924095,a white room with black tables and shelves
34.747345,-8.574819,-13.493192,a blue chest of drawers in a room
24.690609,-26.549803,-21.830284,a collage of a variety of food items
2.39554,-9.687801,-35.370834,a couple of stuffed animals sitting next to each other
13.60093,-6.635552,5.641182,a lit up glass box with a flower on it
22.554031,29.042158,0.014939799,a graph that shows the number of people in the world
4.2989564,-11.527379,31.933926,three small cars are parked in a parking lot
-40.84814,7.2739396,8.274918,a woman wearing a green and black floral print dress
26.756683,-12.645741,2.8095098,a wooden table with chairs around it in a room
21.75743,-9.053796,23.246918,"a number of houses built in chapman, tx"
-23.2635,19.836359,-14.743703,a black and white photo of three men with long hair
-11.544663,-14.462454,19.237091,a couple of people walking down a snow covered street
15.516539,-13.481843,-1.6802802,a close up of a metal object on a table
31.01764,-14.217829,-13.2967005,a small wooden table with three drawers
-41.02395,1.4804543,-1.6912807,a woman in a black gown posing in front of a white wall
27.554657,23.728233,-12.84585,a screenshote of a spreadsheet with multiple spreadsheets
0.7350581,-2.4631793,-8.120933,a digital scale sitting on top of a counter
19.060905,-34.881947,8.276613,a paper toy that is standing next to a box
24.440813,34.94581,7.3867927,a bar chart showing the percentage of employment in the u s oil and gas industry
-5.8803983,-27.391228,8.448605,a tall tower in the middle of a field
49.003784,1.6290523,7.331116,a living room filled with furniture and a flat screen tv
32.836563,-23.712313,-12.961476,a kitchen with white cabinets and black appliances
-23.216862,-5.148742,-15.203711,a woman standing next to a man at a dinner table
-2.8608441,16.55268,21.67161,a close up of a turbochack on a white background
-1.7372444,31.54899,-4.3361864,a cell phone case with an image of a butterfly
-23.781242,38.515568,8.520296,a purple handbag with brown handles
5.5193553,-31.828848,24.695284,a view of the ocean from a covered patio
5.7876306,3.788572,-10.909771,a white and black purse sitting on top of a table
-23.907835,18.15482,-7.969401,a man in a white shirt and tie in a dark room
-4.523954,-27.621264,-3.0427663,a toshiba sign on the side of a building
4.7416363,3.3086338,-6.909563,a black and white kettle sitting on top of a stand
-34.01824,18.165602,-1.6070011,a woman in a blue shirt and grey skirt playing golf
-37.64506,10.549549,-7.8627863,a woman in a yellow dress holding a violin
42.30636,1.59281,8.653553,a living room filled with furniture and a chandelier
-10.249165,-11.26438,-9.958134,a group of people standing around a horse drawn carriage
-31.551533,-1.1215838,-17.378214,a man and a little girl walking on a beach
-27.704054,-25.88888,2.209695,a group of people on a field playing football
6.042715,23.785898,5.2593513,a bunch of cables that are connected to each other
11.199313,-3.6411283,20.183971,a small blue house with a hammer sticking out of it's roof
16.609436,24.453972,11.511914,a map of canada showing the major lakes
12.948876,-5.998413,38.57904,the interior of a luxury car
24.764606,-27.548468,-26.338924,a number of different types of jobs
16.021614,-25.241282,-15.109263,a wooden table topped with plates of sushi and chopsticks
-33.715603,15.06482,5.966447,a woman wearing a brown jacket and black pants
-6.4943724,28.49349,18.770145,a diamond ring on a white background
-9.682336,-28.784616,31.69412,a large air plane flying through a blue sky
30.036316,35.234646,0.2411007,a bar chart showing the number of sales items sold
-40.33493,5.507729,2.5970492,a black and white photo of a woman in a dress
27.403135,30.927776,3.7233095,a bar chart showing the number of people in the united states
-3.5680373,-20.082489,28.510324,an aerial view of a skate park with graffiti
-19.00071,-15.705544,-15.676671,a group of people standing next to each other
-14.386744,26.153778,-0.7898676,a mountain hardshell jacket
-9.473104,38.416775,10.771186,a silver ring with a turquoise butterfly on it
19.138649,36.420853,-5.7837677,a chart with a red line and a blue line
-7.473431,-3.1327145,-16.439825,a woman sitting at a table in a restaurant
13.470289,-2.1622238,-26.986809,a pair of black earphones sitting on top of each other
-32.632366,-2.7231228,-19.781507,a man and a woman holding hands on the beach
-21.301836,26.270483,19.811613,a pair of earrings with blue and white beads
38.064774,-26.945122,1.3463476,a bathroom with a sink and a mirror
3.119172,11.224991,36.25464,a car alter and wiring kit on a white background
-0.6786405,2.3715491,-16.262592,a woman sitting on top of a couch next to a lamp
47.075115,4.5450354,17.005787,a living room filled with furniture and a fire place
44.920235,-1.4241602,-12.361221,a bed room with a neatly made bed
-1.099318,11.710311,-1.6544905,a close up of a guitar on a wall
-24.825089,-14.66976,11.423249,a man is taken away from a police car
9.720676,3.344524,-30.139357,a bunch of cigarettes stacked on top of each other
32.117203,-25.26872,-8.184751,a kitchen with wooden cabinets and stainless steel appliances
38.064774,-26.945122,1.3463476,a bathroom with a sink and a mirror
10.324383,7.0284853,-0.7613318,a group of silverplated tea and coffee sets
-8.649458,-6.2380705,25.752174,a red toyota avalon driving down a road
5.2646556,32.510216,21.888172,the michigan state spartans logo on a green background
29.478409,25.102667,-11.317612,a spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreads
14.742581,-16.43549,-10.259831,three tiered trays of food on a table
-16.02865,-12.810268,1.1443964,a group of men standing on top of a construction site
49.003784,1.6290523,7.331116,a living room filled with furniture and a flat screen tv
-1.2085338,7.257984,-30.965939,a golden retriever being presented at a dog show
-14.067284,18.704151,-6.412028,a soccer player in a black and white uniform
19.902191,12.07615,-3.1587186,a table with a bunch of different items on it
-9.443097,34.02754,8.257113,a silver ring with a blue stone in the center
4.695951,-34.311268,10.910307,a large waterfall in the middle of a lush green forest
-38.65006,-9.561439,-17.749945,a woman holding a ball in her hands
4.51844,7.555707,14.500701,an open laptop computer sitting on top of a white surface
-45.765522,-2.6836095,2.8416877,a white dress on a mannequin stand
-4.8733664,24.541826,-4.2888813,a close up of a black electronic device
47.91317,-3.5977328,-8.937036,a bed room with a neatly made bed and a television
-34.6169,23.5565,-5.6484704,a woman in a blue and yellow shirt throwing a frisbee
-1.8199531,-2.8213725,29.939838,a red and silver motorcycle parked on the side of the road
48.291626,-13.5257225,-16.276228,a man and a child are playing in a room
-25.510397,-7.45127,-19.158087,a man and a woman standing next to each other
-12.088667,25.337006,-17.532358,an old black and white photo of a building
-5.018156,-33.795418,7.147765,a field full of tall grass with trees in the background
-5.47988,-34.87039,16.354939,a view of a garden with a bench and mountains in the background
13.706773,6.2570515,-11.712039,a penny sitting next to a glass mosaic
-4.622348,1.0236691,1.7002876,a large cruise ship docked in a harbor
-15.445044,4.683563,-35.684105,a group of girls running on a track
21.814774,-10.465752,26.151264,a new home being built in a residential area
43.731464,2.4680102,14.4387,a living room filled with furniture and a fire place
18.819403,-39.581234,0.940367,a display of panasonic microwaves in a store
30.711044,-3.2542188,9.778528,a kitchen and living room with a blue couch
32.26349,-26.055277,-0.08533102,a kitchen with a sink and a window
5.1669946,41.673706,2.7771516,a bunch of cubes that are in the shape of a heart
13.05761,-1.8421233,-23.63524,a pair of ear buds sitting on top of a table
21.734741,25.716291,7.1899858,a map of the united states showing the number of people in each country
-36.150753,2.2365394,2.5087607,a woman in a black dress posing for a picture
-10.0347185,-0.79940766,-26.500565,a cat laying inside of a tunnel on top of a rug
27.24315,30.583534,7.5066814,a bar chart showing the number of people in the united states
3.7455595,-0.39400387,-21.800392,a group of children sitting on top of a bed
-13.920527,37.587208,1.2975831,a red and yellow tie bar with a crown on it
24.219742,-12.615044,7.0475273,a patio table with chairs around it
50.23846,1.4549534,-9.056033,a bed room with a neatly made bed and a flat screen tv
-0.63827884,17.444317,-19.96199,a sculpture made out of magazines in a room
44.978924,-13.426718,1.708603,a desk with a monitor and keyboard on it
-25.93014,-18.56404,-9.643346,a couple of people that are on a stage
-9.010967,-29.915882,24.025791,a lightning bolt in the sky over a city
-22.554482,-15.483848,-0.54996175,a crowd of people watching a man on a skateboard
-18.637123,-28.318693,-8.556424,a couple of people that are walking in the dirt
13.053787,-19.777527,-25.928059,a girl scout cookie with a lake in the background
-16.071148,-19.6995,-8.686623,a group of people standing in front of a building
-14.576198,-24.980188,-7.364428,a group of people walking down a sidewalk next to a building
24.560843,-14.748286,-26.724834,an open and closed safe box with a key lock
-9.223,-2.5388975,-21.340492,two women sitting at a table with a cat
-11.307486,-34.667618,26.373442,a weather map with the sun and clouds
-37.783386,7.6580577,-9.8268795,a woman in an orange dress holding a microphone
2.8985124,-3.673361,-32.719624,a couple of houses sitting next to each other
-9.510762,5.929019,-20.899004,a drawing of a woman riding a dragon with a castle in the background
-23.326311,13.785623,-3.73119,a man in a suit and tie smiling
3.474364,20.20384,16.279696,a close up of an alien head on a black background
12.062539,13.920534,24.544857,a green and red power supply unit on a white background
24.352041,-30.061453,-11.199689,a kitchen filled with lots of counter top space
-15.135122,11.358719,-24.683249,a painting of a farm scene with cows
-8.167366,-4.8378386,5.806458,a large battleship floating on top of a body of water
2.749282,18.012293,22.156792,a close up of a black power cord on a white background
-2.372131,-4.077864,-40.891567,three blue golf bags sitting next to each other
-16.144594,-19.014353,32.981167,a couple of flags that are flying in the air
-1.1165144,-19.771753,-16.583786,a person using a band saw to cut a piece of wood
35.374016,7.4515862,-4.101687,a bedroom with two beds and a picture on the wall
16.913197,-13.543922,22.583754,a house with a pool in the backyard
-20.848545,10.147301,-11.555724,a man posing for a picture on a stage
-29.666185,8.699115,-24.735254,a comic strip with a woman talking to a man
-8.318177,15.134221,-18.141521,a painting of a man on a brick wall
7.802274,33.63631,4.1085944,the australian driver test app on an iphone
38.937923,8.851238,-8.182247,a bedroom with a blue wall and a white bed
2.766865,29.06252,-5.7186265,a close up of a cell phone with a broken battery
-20.058874,-21.60464,-27.807535,two men shaking hands in front of flags
-42.99393,16.141733,7.833367,a woman wearing a red jumpsuit
-33.036797,24.097284,-8.022464,a man in a black shirt throwing a frisbee
38.339497,2.452289,-20.256422,a bed with two green pillows on top of it
19.24294,4.6833763,4.052398,a church aisle decorated with white flowers and greenery
12.927573,-8.7492895,-22.055906,a close up of a cup with scissors and other items in it
25.744164,16.586767,-4.7685637,a table with a list of new orleanss
45.569675,-6.615364,-3.381825,a bed room with a bed a chair and a mirror
-3.0849712,6.5278544,15.621796,a close up of a wheel on a white surface
42.91,4.307216,18.946909,a living room filled with furniture and a fire place
-32.12291,22.686188,4.304629,a woman in a white shirt and blue jeans
3.645833,-19.991575,-13.238649,two slices of bread on a wooden cutting board
16.641787,-26.921303,-5.5757732,a table is set with gold and white place settings
-18.959715,10.167596,-26.149347,a row of black and white cows in a factory
-22.989536,25.268747,15.435244,a pair of earrings with a lock and key
0.047046695,19.825459,-29.779394,the cover of buddy miles's album
-25.808321,2.1679254,-17.81851,a woman and two little girls sitting on a set of stairs
-4.853477,19.473461,4.117531,a close up of a piece of paper with writing on it
-33.955967,13.8428755,18.805862,a pair of black high heels with a gold skull on the heel
35.120857,-4.39166,12.441304,a living room with a couch a table and a refrigerator
-4.3826413,16.391392,-14.386954,a painting is hanging on the wall above a cabinet
41.23736,5.470765,9.375753,a living room filled with furniture and a lamp
11.163133,-8.979384,-4.50419,a close up of a shell on a table
27.403135,30.927776,3.7233095,a bar chart showing the number of people in the united states
24.352041,-30.061453,-11.199689,a kitchen filled with lots of counter top space
-10.861921,20.98045,7.738387,a close up of a person's hand holding a ring
-15.745225,16.345688,18.622705,a close up of a pair of shoes on a reflective surface
-18.474222,13.876946,-0.5143691,a close up of a person wearing a suit and tie
14.978461,-23.767359,-11.701738,a wooden table topped with white plates and silverware
32.37668,-15.854207,-17.772806,a white cabinet with two drawers and a wooden top
-33.252552,19.843576,10.877598,a woman wearing a brown top and white shorts
6.7245855,-27.610786,-15.8727665,a white plate topped with a piece of chocolate
-13.759619,-23.831676,21.350101,the sun is setting over the city skyline
39.00855,0.5612497,12.080093,a living room filled with furniture and windows
43.731464,2.4680102,14.4387,a living room filled with furniture and a fire place
-22.918932,7.1451497,-12.625686,a group of children posing for a picture
27.061491,13.720547,-24.057972,a dresser with a mirror on top of it
0.28888255,-11.704397,-34.868626,a teddy bear sitting next to a camera
-12.2140875,-32.637337,-20.351866,a sign that says beware of zombies
33.04112,1.0569645,-5.0602813,a bed sitting in a bedroom next to a window
0.787235,5.7358613,-24.913889,a dog sitting on top of a tree stump
6.2929063,0.8678192,-19.64796,a mattress that is sitting on top of a box
-4.5096374,27.503551,-6.5675974,an image of a black cell phone
-4.1055856,-9.423248,0.48285773,a humpback whale jumping out of the water
14.872101,-10.164337,-5.4479585,a close up of a table cloth on a table
16.58282,27.51208,-9.815509,a screen shot of a dashboard meeting
10.579593,-16.377438,22.70919,a house with a tree in front of it
43.646725,6.114517,-3.9577816,a bedroom with a large bed and sliding glass doors
31.918606,29.183714,5.384028,a bar chart showing the number of mobile phones in the world
34.625496,11.387325,-6.8815203,a pink and white bedroom with two twin beds
8.50069,-16.27855,-15.056316,a bunch of macarons sitting on top of a wooden table
-18.575996,28.645794,15.628658,a close up of a necklace and earrings on a mannequin
16.072437,-4.013796,12.043196,a potted plant with a garden fork on top of it
-11.134161,34.217117,17.656387,a black and white diamond heart necklace
10.3047695,-3.0104108,-30.85378,a pair of purses sitting on top of each other
-36.910545,10.1888485,-2.213234,a woman in a long green dress
-33.016678,15.232937,1.9156867,a woman in a blue shirt and black jacket
27.088528,-11.993014,10.779155,"a patio with a table, chairs and a bench"
2.1083686,22.737728,-8.322668,a person holding a cell phone on top of a wooden table
13.7556715,-3.0035453,38.78551,the interior of a sports car with red leather seats
-53.930016,1.4579732,5.5476136,french fashion designers paper dolls 1900 - 1950
33.7928,14.429448,6.6221943,a room with a bunch of lights hanging from the ceiling
-8.329964,-30.10667,28.780321,a fighter jet flying through a cloudy sky
46.1596,-13.877578,-8.061233,a baby's room with a crib and a chair
25.376112,-9.218529,-14.938391,a black table with a shelf underneath it
-36.024757,-23.971922,-13.376841,a group of people doing squats in a gym
