dim1,dim2,dim3,prompt
5.5035095,-29.594051,5.963299,a camera is shown with all of its accessories
28.985594,7.521669,8.258487,a map of a park with a river running through it
0.98442644,1.9589099,-12.949491,a close up of a spider on a wooden surface
22.989351,13.615443,25.792414,a bamboo tree in the middle of a forest
28.224535,10.703962,3.9124568,a map of africa with red and green areas
14.688683,3.0023978,-3.5281825,a gps device sitting on top of a counter
6.7139597,-15.091196,20.481462,a red motorcycle parked on a white surface
0.3541207,15.822738,-0.083484076,a wooden table and chairs in a room
8.995279,12.487145,-14.41479,a wooden shelf filled with lots of jars
5.0172553,-19.932379,10.96879,a close up of a video switcher on a white background
2.3870852,-20.830322,-17.064356,a jewelry box filled with rings and bracelets
-9.081649,1.8658984,-20.59875,a group of three purses sitting on top of a table
-15.437136,26.706377,-11.328102,a bedroom with a large bed and a ceiling fan
8.817653,1.2339458,-28.274364,a table topped with lots of cookies and cupcakes
-16.847277,14.406657,5.473776,a cartoon picture of two people in a room
-26.513803,15.692041,9.242031,a man and a woman sitting next to each other
22.213194,17.508354,11.459849,an image of a space ship in the sky
-7.818303,0.1937119,17.837423,a group of men standing on top of an airplane
-25.554401,12.476224,-2.5371168,a couple of red skateboards sitting on top of each other
13.415693,-25.199593,14.358294,a close up of a lure on a hook
25.746584,22.692396,16.06675,a plane with the words a travel ban cx story
-27.398447,-9.2436695,0.2898039,a woman in a wedding dress standing in a room
-24.60282,-6.645155,-8.293906,three dresses on mannequins in front of a window
-9.153627,18.978203,-6.7811813,a bedroom with a four poster bed and chairs
25.29157,4.2961597,-8.336846,a graph that shows the number of bank notes in each country
-10.983379,-1.7266673,14.343486,a group of people standing on top of a stage
8.340869,-7.618833,-13.648179,a close up of a vase on a table
-20.233667,-7.310566,-8.530166,a wedding dress on a mannequin mannequin mannequin mannequin mannequin mannequin mannequin
-2.7414672,33.490406,-10.529477,a flat screen tv mounted on a wall in a living room
16.9764,9.294506,12.051698,a view of a city from the top of a building
-3.7159615,-22.251293,10.21823,a pair of sunglasses on a gray background
7.4248056,31.764723,1.9903461,an empty room with a view of the city
0.32738748,-22.612309,3.1805682,a pair of gold - plated microphones on a white background
3.8722522,-29.956705,8.085866,the panasonic 4k camcorder is shown
-15.610641,-7.7207065,-26.114292,someone is stitching a piece of fabric with a needle
12.771587,-17.235868,-5.309286,a stainless steel beverage dispenser on a white background
11.749045,-10.11029,-22.103064,three christmas trees made out of balls on a table
15.761165,-21.593777,-8.637365,a close up of a brass and white water faucet
-8.383901,-3.8646524,5.485392,a black and white photo of a man with a mustache
-0.072783686,-5.2234325,32.356335,a man hanging from a rope over a body of water
-14.266841,-22.478996,17.056442,"gordon macke's album, the best things in life are free"
-3.1221728,-6.502141,-15.90645,a pair of scissors sitting on top of a table
12.371128,10.070935,19.451399,a small building sitting on top of a lush green field
22.441887,7.008637,6.920467,a map of a city with lots of buildings
6.4843416,-19.859571,7.898843,a close up of a camera on a white background
-2.9707713,-20.333479,-5.789803,a dog collar with a bow tie on a white background
2.619984,-14.905064,-22.98269,a wooden box filled with assorted fruit
15.552493,24.825413,3.8556185,a bathroom with a walk in shower next to a bathtub
29.191772,9.880198,-9.748002,a bar chart showing the amount of student activity by day
2.9366105,-25.678509,-16.920303,a blue rose and pearl necklace and earring set
-11.221006,29.469328,8.128345,a bald man sitting on a set of stairs
-17.877926,-7.8745527,-1.6142838,a mannequin dressed in a suit and tie
18.843857,5.215389,-21.210245,a table that has a number of dates on it
28.738508,-6.2994866,8.2489,an owl with big eyes sitting on a branch
-7.450988,26.405663,1.8152243,a living room filled with furniture and a staircase
5.493582,12.532776,-1.5934889,a cluttered work space with a desk and chair
5.369972,2.3019116,20.829779,a utility trailer parked in front of a building
-5.619908,9.858752,26.562603,a group of people walking across a snow covered field
-14.110044,-9.500061,-25.70169,a close up of a person holding a needle
18.112545,-0.6953777,28.11712,a boat sitting on top of a body of water
-1.8132399,28.920809,-5.7402296,a living room filled with furniture and a flat screen tv
-17.932014,-9.1431465,6.863458,a man in a suit standing in front of bamboo trees
-11.038667,17.150911,0.18797041,a bride and groom sitting on a couch with their dogs
34.61289,0.4629107,-5.940166,a poster with the words coping with stress during the 2019 covid outbreak
5.450183,-4.8742943,-13.178331,a close up of a glass object on a table
12.210252,-0.8426641,-28.461683,a bunch of brownies sitting on top of a piece of paper
5.7679286,16.61378,16.435926,a house with a large lawn and a patio
-19.615837,23.396399,-11.145429,a bedroom with a view of the water
-0.023297932,8.604529,7.882326,a room with a door and a sign on the wall
5.20447,10.961295,19.386574,a large house with a driveway in front of it
29.829512,8.728971,21.603233,a golf course with a view of the ocean
-0.2802367,19.082355,10.052376,a group of people sitting outside of a restaurant at night
-8.606395,8.382409,10.187696,a group of people standing around a table covered in blankets
9.648329,5.7990103,8.093573,a large building with a clock tower on top of it
-1.9539306,15.691844,-17.724491,a wooden chest of drawers on a white background
17.79914,-15.385182,-7.6070657,a drawing of a piece of pipe and a drawing of a piece of pipe and a drawing of a pipe and a piece of pipe
-1.5150928,21.860802,-17.304323,a walk in closet with a chandelier and drawers
-2.7395058,-29.542263,-19.345747,a pair of earrings on a wooden surface
-13.066544,-21.44083,-8.823456,a grey long sleeved shirt with a chest pocket
-2.709952,-26.216808,-18.001888,a pair of earrings with a coin on them
-12.956219,-12.633377,-18.402178,a person holding a camera and a cell phone
9.106569,-17.424755,-0.5285739,a small butane lighter on a white background
32.9742,5.942997,-17.390322,a screenshot of a calendar with a date circled
-4.7245817,-34.1987,-4.4605513,a woman's hand with henna tattoos on it
7.089105,-14.721502,5.1610265,a white and black object on a white background
-0.17893706,1.0382663,-31.921314,four stuffed peppers on a blue and white plate
8.261939,18.590866,10.405029,a patio with a table and chairs under an umbrella
4.9771824,-5.6392746,-24.104357,two glasses of orange juice sit on a bar
16.088968,15.091169,24.350443,a field full of cotton plants with a sky background
5.8870244,14.12429,-19.728191,a black cabinet with a door open
-12.122621,15.5829935,-21.819925,a futon mattress with a black cover
5.495206,8.57538,21.006868,a two story apartment building with a driveway in front of it
0.55666727,-17.70325,-20.415483,a wooden box with a key on it
-15.696451,-5.3959866,-5.173347,a man dressed as darth vader and a woman dressed as darth vader
-16.175627,20.853899,-6.0969973,a bed sitting in a bedroom next to a window
18.265604,-4.151482,12.945869,an old black and white photo of a family
5.175037,19.216713,16.878023,a small house with a deck and patio
15.786614,-5.8404813,-25.413782,a bunch of balloons that are shaped like the moon
-9.766519,28.128923,2.0227978,a living room filled with furniture and a staircase
4.1747413,3.5265572,-25.814825,a set of dishes and utensils on a wooden tray
4.8784103,-8.172821,-23.972986,a glass of lemonade next to a bottle of gin
-27.79974,-24.62164,3.0845876,a woman wearing fishnet stockings and high heels
1.0235271,0.27862766,-3.2144814,a computer screen with a fish on it
-22.062311,7.460526,14.841717,a couple of men standing next to each other
-5.0982585,20.145071,12.406127,a group of people sitting on the back of a truck
4.0434027,11.239386,0.17985459,a home office with a desk and a chair
-16.44369,-0.24277334,-11.2684555,a close up of a doll with blue hair
9.20247,-9.791851,22.815567,a black motorcycle parked in a parking lot
6.926034,11.804285,-17.160816,a wooden cabinet with a shelf on top of it
-11.561927,21.6117,-19.193161,a bed with a comforter and pillows on top of it
-8.285122,-17.861876,18.489738,the final tour poster for kiss end of the dark
0.037578292,-25.131878,-19.711887,a pair of earrings with eiffel tower charms
-15.049858,5.2125444,20.900667,a group of people standing next to each other holding signs
-39.34148,-16.502254,-4.878118,a woman with glasses smiling at the camera
9.851015,-11.386078,19.818092,a black and white motorcycle with a black seat
-22.744173,-13.003458,2.5910437,a woman in a white dress walking on a wooden floor
-5.903188,-5.077718,29.64721,a man riding a surfboard on top of a wave
12.132556,1.8456937,9.31433,a model of the eiffel tower lit up at night
9.386492,-16.923635,22.73733,a man standing next to a white motorcycle
-26.513803,15.692041,9.242031,a man and a woman sitting next to each other
7.8308406,-0.6224793,-13.766184,a lamp that is sitting on a table
-13.488835,-26.072899,3.7558017,a man wearing a navy t - shirt and shorts
11.664354,21.583893,-12.426148,a kitchen with wooden cabinets and granite counter tops
20.826408,-9.123513,4.3382177,a car charger in the center of a car
-3.3708715,-33.24924,-3.2343836,two hands with henna designs on them
-11.49691,22.664297,21.706934,a group of men playing a game of basketball
-2.6340902,-20.686451,8.3438425,a pair of sunglasses on a white background
-12.586001,5.824977,14.984046,a group of people standing around a small air compressor
10.475575,7.320053,13.524271,a red and white building with a red door
-26.513803,15.692041,9.242031,a man and a woman sitting next to each other
15.649886,-0.31827572,6.8125787,a collage of photos of a modern building
19.685854,17.588356,16.033016,a fighter jet flying over the ocean at sunset
-37.86499,-15.733368,-2.240073,a woman in a green dress smiling at the camera
-2.8728435,16.164572,-14.659015,a wooden chest of drawers in a room
-21.836052,7.7248797,9.203764,two young girls standing next to each other holding toothbrushes
-16.504055,-13.174501,-5.412627,a mannequin head with a scarf on it
-33.98773,-17.85491,-3.4059696,a woman in a red dress posing for a picture
-3.7427435,18.416187,10.413992,a group of people sitting on top of a stone bench
1.1701255,-8.257673,-5.5776362,a painting of a tea cup and saucer
-12.4713,-24.04624,-4.09101,a green t - shirt with a picture of a man on it
8.871047,20.386906,-6.9649854,a kitchen with a center island and stools
12.869101,-14.583263,19.914143,a close up of a motorcycle engine on a dirt bike
6.735074,-11.047801,13.726533,a red classic car on a white background
8.1467285,5.554329,17.871708,a large brick building sitting on the side of a road
4.3884854,-9.478427,2.3566124,a blue and white image of a plant
-16.447874,24.317947,13.094035,a man standing in a gym with his arms crossed
33.77247,9.357912,16.268745,a green tennis court with a white line in the middle of it
-24.15358,-17.114908,4.84566,a woman with long brown hair wearing a white dress
31.295479,-9.773826,1.6555202,the mystery of the black hole mine
-12.197256,25.453465,-3.5425415,a hotel lobby with couches and tables
1.592438,-32.46523,-6.0689445,a close up of a person wearing rings on their fingers
-3.4833949,-3.3619282,31.64147,a man riding a zipline on top of a crane
7.457102,-26.130749,-10.956173,a ring with a purple stone surrounded by diamonds
-0.96920407,17.257128,-9.361132,a hallway with blue walls and wooden floors
11.764425,-14.225577,10.710602,a set of gears on a white background
16.382502,6.148784,5.8192124,an artist's rendering of a large office building
-8.223575,-24.81211,5.812302,a pair of blue shorts on a white background
-16.08041,8.820021,29.634247,a bunch of flags flying in the air
8.180037,3.0386553,-11.10016,a machine that is sitting on top of a table
-10.408883,-4.6789875,3.4297898,a black and white photo of a man smiling
6.279463,-28.905676,-8.118496,a ring with glowing stars on it
-11.578062,6.518473,7.5654583,a group of people standing around a man laying on the ground
26.609707,13.7651615,15.027601,an aerial view of an airport with planes parked in the lot
6.712702,-2.0372632,16.672894,a house with a car parked in front of it
19.520601,2.8775487,-20.025326,a table that has a lot of numbers on it
-8.494337,26.493076,-14.121891,a bed room with a neatly made bed and a television
19.09493,-0.3579062,9.033945,a black and white photo of an old building
2.8263931,-6.561066,18.385265,a blue car with hot wheels on it
-7.273763,15.87382,7.2018313,a group of people sitting around a table in a room
-26.283642,-2.6139834,10.275045,a man standing at a podium in front of a stained glass window
-1.0730715,0.44479203,9.210161,a magazine with a picture of a city on it
13.267969,-17.632273,13.151547,a close up of a bicycle chainring on a white background
22.937073,6.7542953,23.248285,a body of water surrounded by trees and rocks
-1.8386165,0.8961546,-2.6854017,a cartoon of a man working on a computer
1.4343327,-27.184246,-12.580848,a necklace with a blue stone on it
-22.756466,-28.416096,2.389864,a woman in orange pants and a purple top
-18.456049,1.8230766,15.594209,a little boy dressed as an elf standing next to a horse
-9.158792,-24.62457,17.46352,the cover of lady of sherwood
16.746346,12.851824,11.869209,a helicopter that is flying over a building
-4.3377185,-2.1238158,-8.566915,a close up of a red and white quilt
5.339073,-21.779507,-8.880476,a diamond and emerald necklace on a white background
21.888035,7.080159,16.957561,the city skyline is reflected in the water
0.7243957,4.943763,28.560574,a car driving down a snow covered road
-24.066498,5.339722,13.364525,a couple of men standing next to each other holding guns
12.164824,3.6670535,11.315797,a building that is lit up at night
-3.3306003,-18.668552,-15.007888,a metal padlock sitting on top of a credit card
-25.157461,11.351277,3.7013512,a man and woman standing on a red carpet
33.48434,12.589164,-6.840387,a chart showing a bearish triangle and a bearish triangle
-16.534927,9.348308,25.757086,a group of people waving their hands in the air
-14.257501,20.384829,12.285431,a group of people practicing boxing in a gym
2.819179,25.264477,0.32065624,a dining room filled with furniture and a large window
10.247622,20.351393,-5.2816014,a kitchen with a center island and bar stools
-21.132032,-6.3131943,-6.502288,a white wedding dress on a mannequin mannequin mannequin mannequin mannequin mannequin manne
5.0910378,10.056031,13.469258,the neighborhood council logo with trees and houses in the background
24.33585,-7.0223765,11.3502245,a black and white photo of a cat with big eyes
6.7458854,8.156835,23.099033,an apartment building with a walkway and bushes in front of it
-10.923031,3.975247,-0.9549417,a dog laying on the floor next to a pile of papers
-9.375355,-3.039301,22.62496,a group of people on a boat watching a whale
10.671613,25.537983,-9.0105715,a kitchen with a stove top oven and a sink
-8.588656,-13.165841,16.168314,a movie poster with a man diving in the water
5.809729,-13.265679,10.507836,a white ford ranger pickup truck on a white background
3.1492724,-16.191143,-1.0876449,a decorative pillow on a white background
10.28099,-27.500677,3.2688854,a tripod with a ball head on it
-29.763756,-26.092777,-1.2105902,a woman wearing a black jumpsuit and white sneakers
-2.3120277,-19.642456,13.54416,a man riding a bike wearing a helmet and sunglasses
23.649565,4.75978,15.66579,an aerial view of a city with a lake and mountains in the background
18.813494,-7.2578917,-18.534061,a fish tank filled with lots of different types of corals
-8.8304615,-19.368961,3.9426463,a pair of black sandals on a white background
15.383062,-9.198879,-5.0652475,a set of jumper cables and a battery charger
12.667908,24.61122,10.862621,a hot tub sitting on top of a balcony
-19.198664,-17.127546,-5.0766854,a woman wearing a fur hat and scarf
-2.3884578,18.394512,-14.677083,a dresser and a chest of drawers in a room
10.63048,-25.464365,4.0819464,a close up of a camera head on a tripod
-17.11016,-9.205429,-6.5481024,a blue and black jacket on a mannequin mannequin mannequin mannequin mannequin mannequin mann
-23.921036,-11.106375,14.109614,"a quote that says surround yourself with people who believe in your dreams, encourage your ideas, support your ambitionss and bring out the"
-4.128464,10.760146,-5.8464437,a striped chair and ottoman on a white background
9.924196,-5.3570743,-26.30613,a group of cans of soda sitting on top of each other
11.134727,25.528364,11.920982,a hot tub sitting on top of a wooden deck
-18.49472,-18.354706,-2.5722964,a woman wearing a green knitted hat
4.041451,19.979761,-11.953036,a white room with black tables and shelves
-1.3796785,15.313349,-12.42603,a blue chest of drawers in a room
4.4702115,5.3065753,-32.790237,a collage of a variety of food items
-10.12288,1.9287856,-11.270086,a couple of stuffed animals sitting next to each other
4.581812,-15.605919,-16.938595,a lit up glass box with a flower on it
28.946186,4.7098417,-6.6589847,a graph that shows the number of people in the world
6.4461517,-3.0066535,23.735735,three small cars are parked in a parking lot
-28.887228,-17.494328,0.37115434,a woman wearing a green and black floral print dress
1.4340713,16.655094,1.6250739,a wooden table with chairs around it in a room
1.8111386,14.419385,19.929804,"a number of houses built in chapman, tx"
-5.776958,-5.120645,7.1991353,a black and white photo of three men with long hair
-4.44823,8.270362,28.35014,a couple of people walking down a snow covered street
4.778922,-3.4716682,-10.933332,a close up of a metal object on a table
1.5666617,9.522049,-17.542166,a small wooden table with three drawers
-31.911142,-12.80765,0.7372515,a woman in a black gown posing in front of a white wall
25.353302,6.5142684,-17.568516,a screenshote of a spreadsheet with multiple spreadsheets
13.125163,4.46851,-3.502007,a digital scale sitting on top of a counter
0.8137021,-14.044576,-17.136705,a paper toy that is standing next to a box
22.679798,8.738211,-6.1036525,a bar chart showing the percentage of employment in the u s oil and gas industry
13.153793,12.74693,21.57117,a tall tower in the middle of a field
-3.9743595,30.247278,-8.799721,a living room filled with furniture and a flat screen tv
6.620792,21.899206,-13.687325,a kitchen with white cabinets and black appliances
-26.039616,10.4937935,11.514466,a woman standing next to a man at a dinner table
8.592349,-16.225134,11.413638,a close up of a turbochack on a white background
0.102687545,-17.885618,-10.321438,a cell phone case with an image of a butterfly
-9.140005,-18.41685,-14.870723,a purple handbag with brown handles
9.913724,19.5617,13.904151,a view of the ocean from a covered patio
-8.152078,-0.38779026,-20.716167,a white and black purse sitting on top of a table
-19.066242,0.1657715,-1.359244,a man in a white shirt and tie in a dark room
2.923465,5.8767843,12.816613,a toshiba sign on the side of a building
2.2579038,7.466317,-9.833166,a black and white kettle sitting on top of a stand
-19.221083,-29.85926,-4.3275332,a woman in a blue shirt and grey skirt playing golf
-34.44171,-11.419858,-4.2749825,a woman in a yellow dress holding a violin
-1.3201874,26.687567,3.0532286,a living room filled with furniture and a chandelier
-15.973336,3.6883774,14.4683075,a group of people standing around a horse drawn carriage
-24.598814,18.650463,16.723581,a man and a little girl walking on a beach
-8.930716,18.75635,21.634588,a group of people on a field playing football
18.36877,-9.437669,-3.076414,a bunch of cables that are connected to each other
3.1975656,19.778328,21.17492,a small blue house with a hammer sticking out of it's roof
31.557491,7.77678,5.7308817,a map of canada showing the major lakes
2.4836483,-6.659259,12.023564,the interior of a luxury car
19.218575,8.94771,-6.389017,a number of different types of jobs
1.1449819,4.3327904,-22.774717,a wooden table topped with plates of sushi and chopsticks
-25.293962,-29.455654,-1.3632382,a woman wearing a brown jacket and black pants
6.999754,-22.917673,-7.0446954,a diamond ring on a white background
22.78897,19.012781,14.738893,a large air plane flying through a blue sky
25.800758,12.016416,-10.274318,a bar chart showing the number of sales items sold
-29.414394,-15.045574,-3.7999127,a black and white photo of a woman in a dress
27.010073,8.369701,-5.615969,a bar chart showing the number of people in the united states
30.35746,9.20507,12.147318,an aerial view of a skate park with graffiti
-15.708534,8.069643,14.447329,a group of people standing next to each other
-9.615639,-17.609089,-6.089899,a mountain hardshell jacket
1.3183808,-23.726006,-10.743349,a silver ring with a turquoise butterfly on it
33.892624,10.517609,-8.292664,a chart with a red line and a blue line
-11.910821,-5.057612,-13.945079,a woman sitting at a table in a restaurant
-4.9774194,-1.6922464,-15.700951,a pair of black earphones sitting on top of each other
-24.045504,18.074097,13.951755,a man and a woman holding hands on the beach
-0.8151679,-27.297722,-16.162962,a pair of earrings with blue and white beads
14.286603,26.2133,-0.35272616,a bathroom with a sink and a mirror
9.714833,-10.914799,9.990079,a car alter and wiring kit on a white background
-26.125898,2.2374473,-0.95611036,a woman sitting on top of a couch next to a lamp
-5.5005655,22.059484,-1.6397281,a living room filled with furniture and a fire place
-11.902773,23.644796,-13.123274,a bed room with a neatly made bed
8.686572,-4.2085185,2.0042534,a close up of a guitar on a wall
11.288135,-4.0091133,13.084424,a man is taken away from a police car
12.230459,-4.386536,-29.374647,a bunch of cigarettes stacked on top of each other
11.743972,22.706333,-14.771624,a kitchen with wooden cabinets and stainless steel appliances
16.460682,25.780434,-0.7726668,a bathroom with a sink and a mirror
7.0047417,8.6816845,-27.32917,a group of silverplated tea and coffee sets
0.90746313,2.9428444,26.28666,a red toyota avalon driving down a road
15.347135,-28.271149,-3.3834615,the michigan state spartans logo on a green background
23.030958,6.2817655,-16.879911,a spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreads
3.3099682,0.6152923,-25.470167,three tiered trays of food on a table
-9.729895,2.0400333,18.870779,a group of men standing on top of a construction site
-0.88723093,29.090885,-9.26889,a living room filled with furniture and a flat screen tv
-2.4123003,-16.928827,-4.0093513,a golden retriever being presented at a dog show
-9.69606,-12.5463,6.2717237,a soccer player in a black and white uniform
16.514675,2.617983,-18.724789,a table with a bunch of different items on it
3.252995,-28.025448,-10.559066,a silver ring with a blue stone in the center
21.462746,9.983219,24.54141,a large waterfall in the middle of a lush green forest
-12.118896,-29.423843,-13.671127,a woman holding a ball in her hands
5.788496,2.2906547,-3.181192,an open laptop computer sitting on top of a white surface
-23.692808,-8.412866,-5.1420293,a white dress on a mannequin stand
16.050552,-16.479713,3.2476277,a close up of a black electronic device
-8.494337,26.493076,-14.121891,a bed room with a neatly made bed and a television
-17.677069,-31.981613,-3.7995834,a woman in a blue and yellow shirt throwing a frisbee
5.191591,-12.604587,19.77373,a red and silver motorcycle parked on the side of the road
-18.350477,17.58487,6.0774803,a man and a child are playing in a room
-22.664265,12.006189,11.935826,a man and a woman standing next to each other
17.845755,-2.6019142,9.565443,an old black and white photo of a building
14.396112,13.030763,24.346655,a field full of tall grass with trees in the background
13.559725,17.883162,20.908691,a view of a garden with a bench and mountains in the background
2.2526107,-11.934011,-7.756934,a penny sitting next to a glass mosaic
20.1843,-1.3238287,22.926968,a large cruise ship docked in a harbor
-12.216457,18.794434,16.549824,a group of girls running on a track
2.165324,12.025161,17.39925,a new home being built in a residential area
-0.44554755,22.044952,-1.6645443,a living room filled with furniture and a fire place
10.475687,24.358307,-19.755207,a display of panasonic microwaves in a store
5.2200475,27.633034,-6.5871577,a kitchen and living room with a blue couch
11.302321,26.232662,-5.513518,a kitchen with a sink and a window
15.895947,-8.975815,-26.825876,a bunch of cubes that are in the shape of a heart
-2.8521357,-2.6682117,-16.572754,a pair of ear buds sitting on top of a table
26.984303,7.7420664,-1.3674356,a map of the united states showing the number of people in each country
-32.68312,-15.809598,-1.022599,a woman in a black dress posing for a picture
-13.792375,6.164024,-2.9326746,a cat laying inside of a tunnel on top of a rug
27.010073,8.369701,-5.615969,a bar chart showing the number of people in the united states
-6.8714323,16.261534,14.761139,a group of children sitting on top of a bed
-3.5204515,-23.11273,-7.6618023,a red and yellow tie bar with a crown on it
5.554351,18.59192,9.434857,a patio table with chairs around it
-6.1474214,28.423586,-12.623465,a bed room with a neatly made bed and a flat screen tv
-1.7601537,0.7521363,5.509073,a sculpture made out of magazines in a room
4.676315,10.262312,-4.579587,a desk with a monitor and keyboard on it
-13.485363,-3.6680243,11.925318,a couple of people that are on a stage
20.54112,11.202738,16.91094,a lightning bolt in the sky over a city
-9.072408,-0.92339635,26.722343,a crowd of people watching a man on a skateboard
-7.5620193,10.8667145,30.051321,a couple of people that are walking in the dirt
11.082203,2.7027147,-31.851294,a girl scout cookie with a lake in the background
-10.907195,9.798843,19.352226,a group of people standing in front of a building
-10.148478,10.233271,22.70033,a group of people walking down a sidewalk next to a building
-0.68914956,-19.06258,-22.36278,an open and closed safe box with a key lock
-18.202509,7.484348,-4.3387303,two women sitting at a table with a cat
24.943317,11.449927,6.696731,a weather map with the sun and clouds
-27.0014,-3.1621113,1.6526707,a woman in an orange dress holding a microphone
0.9017003,14.729854,15.410682,a couple of houses sitting next to each other
-33.628426,-4.2556176,-1.3691612,a drawing of a woman riding a dragon with a castle in the background
-18.228455,-2.7511744,3.822112,a man in a suit and tie smiling
13.140873,-21.344324,2.9736898,a close up of an alien head on a black background
13.534958,-11.06887,6.0448723,a green and red power supply unit on a white background
14.427536,20.661638,-8.639663,a kitchen filled with lots of counter top space
-1.3887829,-9.5821,3.8483503,a painting of a farm scene with cows
16.731262,-1.5999177,25.781767,a large battleship floating on top of a body of water
14.807619,-12.915968,3.387794,a close up of a black power cord on a white background
-10.884324,3.9414268,-17.618183,three blue golf bags sitting next to each other
-17.972897,8.291122,30.460405,a couple of flags that are flying in the air
-15.627757,-4.0293055,-23.47862,a person using a band saw to cut a piece of wood
-14.249677,19.750343,-13.677019,a bedroom with two beds and a picture on the wall
7.424199,17.241102,19.05332,a house with a pool in the backyard
-15.256613,-4.213126,8.5664625,a man posing for a picture on a stage
-32.799435,7.3149877,5.052508,a comic strip with a woman talking to a man
-3.431558,-6.851094,0.33880046,a painting of a man on a brick wall
18.558527,0.9600001,-2.624368,the australian driver test app on an iphone
-16.796576,21.341574,-14.217255,a bedroom with a blue wall and a white bed
22.19983,-18.03063,4.785182,a close up of a cell phone with a broken battery
-21.29984,7.6776624,26.840826,two men shaking hands in front of flags
-31.976793,-25.092024,-4.236469,a woman wearing a red jumpsuit
-16.088913,-33.715645,-3.1748643,a man in a black shirt throwing a frisbee
-13.569561,23.967207,-19.038626,a bed with two green pillows on top of it
15.472444,-4.1268315,-11.462504,a church aisle decorated with white flowers and greenery
-4.26075,-8.178699,-18.361399,a close up of a cup with scissors and other items in it
19.482279,1.4319203,-16.303093,a table with a list of new orleanss
-7.2073383,21.3035,-10.0981045,a bed room with a bed a chair and a mirror
11.18807,-20.025034,10.032996,a close up of a wheel on a white surface
-1.8057251,24.24688,-3.3523898,a living room filled with furniture and a fire place
-19.28137,-27.035719,0.39797318,a woman in a white shirt and blue jeans
-1.9510564,3.5087814,-18.935713,two slices of bread on a wooden cutting board
5.915978,7.628285,-23.769287,a table is set with gold and white place settings
-1.891998,-10.605607,6.6110034,a row of black and white cows in a factory
-1.680736,-23.538498,-17.51129,a pair of earrings with a lock and key
-11.535261,-22.502443,17.959642,the cover of buddy miles's album
-9.318877,25.495213,5.9436555,a woman and two little girls sitting on a set of stairs
-4.588297,-10.2668915,-9.152751,a close up of a piece of paper with writing on it
-10.494505,-15.79925,-0.10748026,a pair of black high heels with a gold skull on the heel
2.212269,25.653658,-6.881365,a living room with a couch a table and a refrigerator
-0.63878834,-4.5471992,-0.87075853,a painting is hanging on the wall above a cabinet
-2.4699976,28.021006,0.8646118,a living room filled with furniture and a lamp
3.0185828,-1.9643052,-12.8326235,a close up of a shell on a table
27.010073,8.369701,-5.615969,a bar chart showing the number of people in the united states
14.427536,20.661638,-8.639663,a kitchen filled with lots of counter top space
1.3169549,-30.313898,-5.907325,a close up of a person's hand holding a ring
-8.722293,-18.996212,7.6750207,a close up of a pair of shoes on a reflective surface
-16.805746,-5.1540647,1.260738,a close up of a person wearing a suit and tie
2.514837,6.0792923,-24.738558,a wooden table topped with white plates and silverware
0.97127444,14.927988,-17.704437,a white cabinet with two drawers and a wooden top
-20.314785,-27.39593,4.892181,a woman wearing a brown top and white shorts
2.7726076,-2.6903112,-32.20947,a white plate topped with a piece of chocolate
18.940401,8.066539,17.541056,the sun is setting over the city skyline
0.44331694,28.250196,-1.5407131,a living room filled with furniture and windows
-4.5282607,22.952894,-4.675691,a living room filled with furniture and a fire place
-7.730888,13.983321,16.816566,a group of children posing for a picture
-2.2997584,20.228092,-22.493011,a dresser with a mirror on top of it
-12.161594,1.3973949,-9.397252,a teddy bear sitting next to a camera
-18.571028,-2.9368384,24.518738,a sign that says beware of zombies
-18.8474,20.968422,-6.44464,a bed sitting in a bedroom next to a window
30.040682,-4.849673,6.610876,a dog sitting on top of a tree stump
-10.267112,13.520749,-22.696255,a mattress that is sitting on top of a box
18.630865,-17.839914,4.237157,an image of a black cell phone
-9.9828825,-6.1124396,23.205256,a humpback whale jumping out of the water
-0.34958735,-3.2534096,-11.062237,a close up of a table cloth on a table
32.991993,7.4567895,-15.109086,a screen shot of a dashboard meeting
5.629101,12.102724,15.990527,a house with a tree in front of it
-17.872152,25.023413,-7.4128084,a bedroom with a large bed and sliding glass doors
28.183651,12.021621,-6.625715,a bar chart showing the number of mobile phones in the world
-17.270596,16.37464,-13.014069,a pink and white bedroom with two twin beds
9.220131,1.5933135,-23.55615,a bunch of macarons sitting on top of a wooden table
-0.8920601,-31.489052,-16.247944,a close up of a necklace and earrings on a mannequin
12.945783,-16.033352,-14.342968,a potted plant with a garden fork on top of it
1.5798545,-24.04289,-14.15684,a black and white diamond heart necklace
-9.23282,0.45500728,-18.244026,a pair of purses sitting on top of each other
-28.137161,-16.596672,3.1494753,a woman in a long green dress
-23.226166,-28.868044,-3.707594,a woman in a blue shirt and black jacket
5.993847,20.806208,11.072862,"a patio with a table, chairs and a bench"
-15.156667,-9.0974865,-17.135723,a person holding a cell phone on top of a wooden table
1.8492724,-8.309573,13.358819,the interior of a sports car with red leather seats
-22.093452,-1.857209,-10.703038,french fashion designers paper dolls 1900 - 1950
-1.1052473,26.029852,6.8208184,a room with a bunch of lights hanging from the ceiling
19.327303,19.5645,15.0035925,a fighter jet flying through a cloudy sky
-12.306116,11.307555,-12.2959585,a baby's room with a crib and a chair
