dim1,dim2,dim3,prompt
6.890108,5.4430013,5.2225366,a red motorcycle parked on a white surface
4.1442795,2.085632,6.0249887,a wooden table and chairs in a room
3.91998,1.9283025,5.1357546,a wooden shelf filled with lots of jars
6.032527,4.986738,4.3474975,a close up of a video switcher on a white background
4.419164,3.872716,3.1443317,a jewelry box filled with rings and bracelets
5.052344,3.5605423,3.8532298,a group of three purses sitting on top of a table
2.3820846,0.9499235,5.605069,a bedroom with a large bed and a ceiling fan
4.558556,2.5272024,4.025242,a table topped with lots of cookies and cupcakes
2.0386653,4.2416573,6.2609754,a cartoon picture of two people in a room
1.62916,4.701418,6.63246,a man and a woman sitting next to each other
5.110575,6.082872,7.4903235,an image of a space ship in the sky
3.2980564,5.227118,7.3086357,a group of men standing on top of an airplane
5.0493517,3.9291449,4.306665,a couple of red skateboards sitting on top of each other
6.0467315,4.7235475,4.5047245,a close up of a lure on a hook
4.927818,6.1955605,7.4407363,a plane with the words a travel ban cx story
1.9107993,5.514515,3.8411715,a woman in a wedding dress standing in a room
2.7342958,5.3862405,4.0922103,three dresses on mannequins in front of a window
2.265771,1.1667426,5.652206,a bedroom with a four poster bed and chairs
6.7513895,4.888364,9.238489,a graph that shows the number of bank notes in each country
2.883772,4.9791536,6.9362,a group of people standing on top of a stage
4.4499435,3.169732,4.4155445,a close up of a vase on a table
2.8408093,5.480255,4.0135984,a wedding dress on a mannequin mannequin mannequin mannequin mannequin mannequin mannequin
2.0549786,0.15060122,6.490135,a flat screen tv mounted on a wall in a living room
5.5735393,5.7129045,7.1197343,a view of a city from the top of a building
4.183767,5.66602,3.0082345,a pair of sunglasses on a gray background
3.1126134,1.532856,6.450112,an empty room with a view of the city
5.261215,4.7945137,3.774176,a pair of gold - plated microphones on a white background
6.091745,4.579015,3.9407172,the panasonic 4k camcorder is shown
4.8335595,3.5177715,3.7782602,someone is stitching a piece of fabric with a needle
5.4443226,4.571006,4.3396435,a stainless steel beverage dispenser on a white background
4.7920094,2.6849759,4.210453,three christmas trees made out of balls on a table
5.5144587,4.658936,4.4897847,a close up of a brass and white water faucet
3.1650128,4.690635,5.331254,a black and white photo of a man with a mustache
4.254656,5.78256,7.1169815,a man hanging from a rope over a body of water
3.865146,4.6765823,5.158111,"gordon macke's album, the best things in life are free"
5.033333,3.3756452,4.346724,a pair of scissors sitting on top of a table
5.404107,5.0346246,7.2145243,a small building sitting on top of a lush green field
5.925857,5.5479665,7.5576835,a map of a city with lots of buildings
6.1161942,4.9934287,4.2173066,a close up of a camera on a white background
4.503529,4.7710567,3.6470644,a dog collar with a bow tie on a white background
4.299762,3.2353768,3.6246262,a wooden box filled with assorted fruit
3.6436336,1.001632,5.5391884,a bathroom with a walk in shower next to a bathtub
6.6003184,4.8861675,9.179296,a bar chart showing the amount of student activity by day
4.476995,4.178437,2.7443516,a blue rose and pearl necklace and earring set
2.5301812,1.9342519,6.959034,a bald man sitting on a set of stairs
2.804194,5.35554,4.536424,a mannequin dressed in a suit and tie
5.132674,2.3357348,5.069493,a table that has a number of dates on it
4.869073,4.938884,6.652515,an owl with big eyes sitting on a branch
2.63456,1.7912947,6.9540334,a living room filled with furniture and a staircase
3.7692866,2.0250657,6.1574693,a cluttered work space with a desk and chair
6.4320006,5.293419,6.071369,a utility trailer parked in front of a building
2.349846,5.5409856,7.2190547,a group of people walking across a snow covered field
4.942586,3.6727297,3.471106,a close up of a person holding a needle
4.147364,5.803755,7.468514,a boat sitting on top of a body of water
2.046434,0.1506365,6.496097,a living room filled with furniture and a flat screen tv
2.8063874,5.242704,5.2631044,a man in a suit standing in front of bamboo trees
2.9034097,2.513324,6.121931,a bride and groom sitting on a couch with their dogs
3.470282,5.132802,6.2335496,a poster with the words coping with stress during the 2019 covid outbreak
5.385155,2.9906294,4.4901924,a close up of a glass object on a table
4.5836864,2.6729689,3.998808,a bunch of brownies sitting on top of a piece of paper
5.3632283,4.117497,7.149077,a house with a large lawn and a patio
2.4859521,0.9728196,5.5846553,a bedroom with a view of the water
2.9090114,1.4853954,5.684024,a room with a door and a sign on the wall
5.5907545,4.3685308,6.896973,a large house with a driveway in front of it
5.079293,5.1454525,7.3475795,a golf course with a view of the ocean
3.568919,3.8151681,7.251337,a group of people sitting outside of a restaurant at night
2.5536015,4.472056,7.334484,a group of people standing around a table covered in blankets
5.683393,5.3523664,6.638362,a large building with a clock tower on top of it
3.4789932,1.7549355,4.9838195,a wooden chest of drawers on a white background
5.285742,4.611739,4.718908,a drawing of a piece of pipe and a drawing of a piece of pipe and a drawing of a pipe and a piece of pipe
3.335768,1.624694,5.306187,a walk in closet with a chandelier and drawers
4.324481,4.358707,2.6950212,a pair of earrings on a wooden surface
3.824606,5.2471533,3.5782363,a grey long sleeved shirt with a chest pocket
4.307893,4.323888,2.7586775,a pair of earrings with a coin on them
6.039711,3.994795,3.8386798,a person holding a camera and a cell phone
5.74864,4.8543825,4.5416813,a small butane lighter on a white background
5.67461,4.214337,5.7989035,a screenshot of a calendar with a date circled
4.8381314,4.3680177,2.8538206,a woman's hand with henna tattoos on it
5.8608346,4.966337,4.4767075,a white and black object on a white background
4.7564387,2.2827063,3.5964744,four stuffed peppers on a blue and white plate
5.0820737,3.8050976,7.342402,a patio with a table and chairs under an umbrella
5.4483576,2.702877,4.161944,two glasses of orange juice sit on a bar
5.191128,4.910386,7.3476644,a field full of cotton plants with a sky background
4.055753,1.7208711,5.2358885,a black cabinet with a door open
2.4721928,1.7276509,5.1908183,a futon mattress with a black cover
5.830389,4.6222343,6.7315845,a two story apartment building with a driveway in front of it
4.22064,3.523846,3.5518947,a wooden box with a key on it
2.701764,5.363475,4.489024,a man dressed as darth vader and a woman dressed as darth vader
2.5472598,1.0029371,5.5862393,a bed sitting in a bedroom next to a window
5.1253,5.478384,6.5438433,an old black and white photo of a family
5.229865,3.9665406,7.2454515,a small house with a deck and patio
4.6518664,3.1688612,3.8360553,a bunch of balloons that are shaped like the moon
2.6281214,1.7732823,6.9597993,a living room filled with furniture and a staircase
4.7318563,2.1154177,4.177952,a set of dishes and utensils on a wooden tray
5.4803166,2.7281997,4.1063766,a glass of lemonade next to a bottle of gin
2.0081828,6.013639,3.0085654,a woman wearing fishnet stockings and high heels
5.3681574,4.0477657,5.0731616,a computer screen with a fish on it
1.974125,4.811639,6.6480207,a couple of men standing next to each other
3.0383034,3.7443542,7.1195803,a group of people sitting on the back of a truck
3.680239,1.993663,6.1248927,a home office with a desk and a chair
3.690909,4.5912623,4.070384,a close up of a doll with blue hair
6.8690205,5.389073,5.430993,a black motorcycle parked in a parking lot
3.9853244,1.8417515,5.1236534,a wooden cabinet with a shelf on top of it
2.4580944,1.9768691,5.235735,a bed with a comforter and pillows on top of it
3.828582,4.776498,5.1623397,the final tour poster for kiss end of the dark
4.404556,4.1936336,2.8248477,a pair of earrings with eiffel tower charms
2.5445724,5.0801306,7.0558558,a group of people standing next to each other holding signs
1.716367,5.393353,3.2856836,a woman with glasses smiling at the camera
6.8937,5.4130254,5.25652,a black and white motorcycle with a black seat
2.0055628,5.5490713,3.7609813,a woman in a white dress walking on a wooden floor
3.9892514,5.8218617,6.9626117,a man riding a surfboard on top of a wave
5.734663,5.5696735,6.8363023,a model of the eiffel tower lit up at night
6.859382,5.4243617,5.2498817,a man standing next to a white motorcycle
1.6611539,4.7594905,6.7195415,a man and a woman sitting next to each other
5.1824503,2.8828003,4.880525,a lamp that is sitting on a table
2.9132535,5.8637123,3.0282907,a man wearing a navy t - shirt and shorts
4.398863,1.2842915,5.949606,a kitchen with wooden cabinets and granite counter tops
6.338631,5.023663,5.5196514,a car charger in the center of a car
4.708008,4.502836,2.7449126,two hands with henna designs on them
2.903914,4.3475876,7.1058526,a group of men playing a game of basketball
4.211266,5.6803827,3.0005345,a pair of sunglasses on a white background
2.44604,4.6631155,7.3239856,a group of people standing around a small air compressor
5.5815344,5.1301045,6.55933,a red and white building with a red door
1.6629153,4.7434916,6.6826386,a man and a woman sitting next to each other
5.30539,5.5041404,6.480268,a collage of photos of a modern building
4.9447947,6.0909038,7.5877423,a fighter jet flying over the ocean at sunset
1.7104797,5.425799,3.3747513,a woman in a green dress smiling at the camera
3.5446267,1.7207687,5.125197,a wooden chest of drawers in a room
2.1540065,4.83051,6.820205,two young girls standing next to each other holding toothbrushes
3.003274,5.471308,3.9310749,a mannequin head with a scarf on it
1.6115738,5.5360293,3.2406023,a woman in a red dress posing for a picture
3.073164,3.7789629,7.14822,a group of people sitting on top of a stone bench
3.8891935,3.8477566,4.638324,a painting of a tea cup and saucer
3.877761,5.2457867,3.8803415,a green t - shirt with a picture of a man on it
4.292989,1.3164686,6.045119,a kitchen with a center island and stools
6.9183145,5.4365997,5.213458,a close up of a motorcycle engine on a dirt bike
6.2797556,5.203019,5.4311423,a red classic car on a white background
5.9475737,5.1300917,6.4746175,a large brick building sitting on the side of a road
4.367485,4.0542765,4.741107,a blue and white image of a plant
2.7302668,4.771756,6.3877535,a man standing in a gym with his arms crossed
5.4403663,5.184413,7.2757874,a green tennis court with a white line in the middle of it
2.1259496,5.5653124,3.6348405,a woman with long brown hair wearing a white dress
5.182524,4.4003296,3.065171,the mystery of the black hole mine
2.2838938,0.96606433,5.8268347,a hotel lobby with couches and tables
4.955825,4.278009,2.9013305,a close up of a person wearing rings on their fingers
4.0615673,5.844859,6.9146485,a man riding a zipline on top of a crane
4.858571,4.3467565,2.93039,a ring with a purple stone surrounded by diamonds
2.9659717,1.4921794,5.654147,a hallway with blue walls and wooden floors
6.1028967,5.019512,4.7848654,a set of gears on a white background
5.695647,5.4424777,6.9003177,an artist's rendering of a large office building
4.0176578,5.7828684,2.9116669,a pair of blue shorts on a white background
2.7820477,5.712377,6.987269,a bunch of flags flying in the air
5.742622,3.0999465,5.1581597,a machine that is sitting on top of a table
3.0704386,4.691773,5.348747,a black and white photo of a man smiling
4.943977,4.3633885,2.910635,a ring with glowing stars on it
2.6390405,4.591872,7.089867,a group of people standing around a man laying on the ground
5.280434,6.0388155,7.3712997,an aerial view of an airport with planes parked in the lot
6.3514185,5.166677,5.9796476,a house with a car parked in front of it
5.1468034,2.3341997,5.092257,a table that has a lot of numbers on it
2.0470793,0.27677253,6.3313093,a bed room with a neatly made bed and a television
5.2446804,5.468142,6.6270356,a black and white photo of an old building
6.274944,5.163668,5.5602875,a blue car with hot wheels on it
2.8826616,3.6295667,7.0332656,a group of people sitting around a table in a room
2.9242036,5.287579,5.8077397,a man standing at a podium in front of a stained glass window
4.250438,4.534402,5.3044057,a magazine with a picture of a city on it
5.986754,5.0907516,4.53698,a close up of a bicycle chainring on a white background
4.9457293,5.300885,7.4549203,a body of water surrounded by trees and rocks
2.8586948,4.050238,5.4914904,a cartoon of a man working on a computer
4.6110063,4.4201818,2.9348955,a necklace with a blue stone on it
2.2207227,6.0258493,3.022886,a woman in orange pants and a purple top
2.4993951,4.901193,6.28581,a little boy dressed as an elf standing next to a horse
3.9490397,4.563986,5.1954737,the cover of lady of sherwood
5.3858542,5.8102016,7.0004115,a helicopter that is flying over a building
3.2911768,2.6350193,4.8883257,a close up of a red and white quilt
4.726944,4.3107886,2.9199693,a diamond and emerald necklace on a white background
5.3459735,5.779514,7.245193,the city skyline is reflected in the water
5.787308,5.6446934,5.972192,a car driving down a snow covered road
2.0474112,4.847556,6.6895347,a couple of men standing next to each other holding guns
5.631318,5.514167,6.7835712,a building that is lit up at night
4.249906,4.269287,3.3555532,a metal padlock sitting on top of a credit card
1.7819921,4.7274547,6.54379,a man and woman standing on a red carpet
6.8562164,4.753906,9.34483,a chart showing a bearish triangle and a bearish triangle
2.6452832,5.476424,7.0175085,a group of people waving their hands in the air
2.6359184,4.280548,6.9964967,a group of people practicing boxing in a gym
3.1495724,1.4633391,6.7469063,a dining room filled with furniture and a large window
4.318444,1.3553313,6.0261297,a kitchen with a center island and bar stools
2.7344353,5.457712,4.0949664,a white wedding dress on a mannequin mannequin mannequin mannequin mannequin mannequin manne
4.8954186,5.129258,6.171619,the neighborhood council logo with trees and houses in the background
4.9984636,5.349908,6.4675217,a black and white photo of a cat with big eyes
5.6825037,4.6348057,6.8080873,an apartment building with a walkway and bushes in front of it
3.184877,3.8973973,5.790719,a dog laying on the floor next to a pile of papers
3.827845,5.599502,7.3790717,a group of people on a boat watching a whale
4.131203,1.0823443,5.9394655,a kitchen with a stove top oven and a sink
3.65942,4.813671,5.264367,a movie poster with a man diving in the water
6.082915,5.1972857,5.028972,a white ford ranger pickup truck on a white background
2.7847304,2.2546165,5.0107684,a decorative pillow on a white background
5.959473,4.6657667,4.0089474,a tripod with a ball head on it
1.9438293,5.9958854,2.9820106,a woman wearing a black jumpsuit and white sneakers
4.0277085,5.8902187,6.7761345,a man riding a bike wearing a helmet and sunglasses
5.369495,5.7142086,7.284826,an aerial view of a city with a lake and mountains in the background
4.993681,2.8092287,4.6361675,a fish tank filled with lots of different types of corals
4.0486155,5.659561,2.9375484,a pair of black sandals on a white background
5.589968,4.0660024,4.246495,a set of jumper cables and a battery charger
5.0346303,4.048843,7.3641233,a hot tub sitting on top of a balcony
2.402763,5.950058,3.5124714,a woman wearing a fur hat and scarf
3.4371128,1.6729131,5.108629,a dresser and a chest of drawers in a room
6.0702696,4.7565618,4.1568737,a close up of a camera head on a tripod
2.9686048,5.420142,4.044712,a blue and black jacket on a mannequin mannequin mannequin mannequin mannequin mannequin mann
3.3527641,5.014326,5.661718,"a quote that says surround yourself with people who believe in your dreams, encourage your ideas, support your ambitionss and bring out the"
3.1068344,2.6225245,5.479917,a striped chair and ottoman on a white background
5.1294208,2.8095753,4.0769496,a group of cans of soda sitting on top of each other
4.9866343,3.9973192,7.35,a hot tub sitting on top of a wooden deck
2.3674042,5.9093795,3.4655235,a woman wearing a green knitted hat
3.8845918,1.5894114,5.673257,a white room with black tables and shelves
3.3469305,1.807642,5.1373773,a blue chest of drawers in a room
4.43194,2.429379,4.3306084,a collage of a variety of food items
4.821558,4.09098,4.5003004,a couple of stuffed animals sitting next to each other
4.178231,3.4477873,3.8561237,a lit up glass box with a flower on it
6.6866527,4.92701,9.163009,a graph that shows the number of people in the world
6.518871,5.365655,5.966332,three small cars are parked in a parking lot
1.8342328,5.540128,3.5804753,a woman wearing a green and black floral print dress
4.121208,2.1614785,6.051396,a wooden table with chairs around it in a room
5.4919424,4.2163386,6.992287,"a number of houses built in chapman, tx"
3.171638,4.640554,5.4032106,a black and white photo of three men with long hair
2.3557744,5.604723,7.1950064,a couple of people walking down a snow covered street
5.405876,3.3251832,4.5974865,a close up of a metal object on a table
4.049467,1.9503844,4.982878,a small wooden table with three drawers
1.7076895,5.503788,3.5831132,a woman in a black gown posing in front of a white wall
5.031535,2.6004534,5.4616656,a screenshote of a spreadsheet with multiple spreadsheets
5.8899384,3.211754,5.3163953,a digital scale sitting on top of a counter
4.1676116,3.4869177,3.701131,a paper toy that is standing next to a box
6.605508,4.790184,9.232453,a bar chart showing the percentage of employment in the u s oil and gas industry
5.3704686,5.032363,7.2517004,a tall tower in the middle of a field
2.0545852,0.19088499,6.479136,a living room filled with furniture and a flat screen tv
4.2014995,1.369877,5.71942,a kitchen with white cabinets and black appliances
1.7772858,4.7232943,6.71682,a woman standing next to a man at a dinner table
6.3359084,5.147921,4.8928866,a close up of a turbochack on a white background
4.501413,4.349219,3.7595181,a cell phone case with an image of a butterfly
4.3474574,4.2919874,3.461615,a purple handbag with brown handles
5.0724497,3.9625177,7.3931165,a view of the ocean from a covered patio
5.0059824,3.7161362,3.741576,a white and black purse sitting on top of a table
3.4354787,1.733851,5.659402,a man in a white shirt and tie in a dark room
4.40288,5.1474566,6.1232023,a toshiba sign on the side of a building
5.2696714,3.4984071,4.91138,a black and white kettle sitting on top of a stand
2.3239117,5.9626265,3.11479,a woman in a blue shirt and grey skirt playing golf
2.0031526,5.4390473,3.5702791,a woman in a yellow dress holding a violin
3.0915341,1.6087776,6.804498,a living room filled with furniture and a chandelier
2.4498568,4.696088,7.20163,a group of people standing around a horse drawn carriage
1.8114613,5.06826,6.905042,a man and a little girl walking on a beach
2.850308,4.382855,7.1276264,a group of people on a field playing football
5.6876855,4.005271,4.4066353,a bunch of cables that are connected to each other
5.369187,4.2139125,6.996159,a small blue house with a hammer sticking out of it's roof
5.894468,5.5240407,7.854018,a map of canada showing the major lakes
6.2883344,5.0963354,5.5050426,the interior of a luxury car
6.4837565,4.5959973,8.982269,a number of different types of jobs
4.7341943,2.130309,4.204006,a wooden table topped with plates of sushi and chopsticks
2.0164454,6.0359006,2.9325461,a woman wearing a brown jacket and black pants
5.0568104,4.376295,3.041365,a diamond ring on a white background
5.0490174,6.164383,7.5230684,a large air plane flying through a blue sky
6.706481,4.801625,9.237259,a bar chart showing the number of sales items sold
1.7582756,5.4773264,3.6453972,a black and white photo of a woman in a dress
6.6307774,4.8726377,9.13826,a bar chart showing the number of people in the united states
5.6022277,5.66001,7.3341913,an aerial view of a skate park with graffiti
2.4291208,4.762236,7.1889405,a group of people standing next to each other
3.833506,5.3127112,3.563621,a mountain hardshell jacket
4.6102505,4.348314,2.965906,a silver ring with a turquoise butterfly on it
6.9068255,4.7895436,9.326889,a chart with a red line and a blue line
5.8713093,3.1390543,4.1453476,a woman sitting at a table in a restaurant
5.121724,3.9256814,4.0058093,a pair of black earphones sitting on top of each other
1.7226205,4.916287,6.8129983,a man and a woman holding hands on the beach
4.404545,4.3633027,2.7448432,a pair of earrings with blue and white beads
3.6810195,1.0197812,5.5103545,a bathroom with a sink and a mirror
6.087223,5.044107,5.109295,a car alter and wiring kit on a white background
2.938303,2.9681485,5.578782,a woman sitting on top of a couch next to a lamp
3.0837238,1.5664275,7.197958,a living room filled with furniture and a fire place
2.3349032,1.1066651,5.5074296,a bed room with a neatly made bed
4.176822,4.4340396,4.714298,a close up of a guitar on a wall
6.15834,5.12792,5.588198,a man is taken away from a police car
4.8338017,3.0912507,3.848376,a bunch of cigarettes stacked on top of each other
4.3171535,1.2860218,5.8365393,a kitchen with wooden cabinets and stainless steel appliances
3.6804225,1.0094194,5.501489,a bathroom with a sink and a mirror
4.6776576,2.2103443,4.24805,a group of silverplated tea and coffee sets
6.0469728,5.46275,5.854252,a red toyota avalon driving down a road
4.621017,5.2668085,4.4714026,the michigan state spartans logo on a green background
5.1645436,2.4763396,5.3696637,a spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreads
4.7781096,2.1487412,4.085696,three tiered trays of food on a table
3.0580757,5.1091213,7.2551117,a group of men standing on top of a construction site
2.0589695,0.13412099,6.5268574,a living room filled with furniture and a flat screen tv
4.4017706,4.672744,3.68145,a golden retriever being presented at a dog show
3.7688193,5.750406,3.1434367,a soccer player in a black and white uniform
5.0439963,2.3763857,4.8405848,a table with a bunch of different items on it
4.794102,4.41648,2.813315,a silver ring with a blue stone in the center
5.008948,5.124956,7.416547,a large waterfall in the middle of a lush green forest
2.5214393,4.8877096,3.4824202,a woman holding a ball in her hands
5.748157,3.2978344,5.2417674,an open laptop computer sitting on top of a white surface
2.7169302,5.448187,4.0642757,a white dress on a mannequin stand
5.997354,4.3210053,4.1321044,a close up of a black electronic device
2.0488129,0.2486499,6.3659563,a bed room with a neatly made bed and a television
2.3627484,5.9043245,3.2163029,a woman in a blue and yellow shirt throwing a frisbee
6.894984,5.456242,5.2525506,a red and silver motorcycle parked on the side of the road
1.9124864,4.3015337,6.4221077,a man and a child are playing in a room
1.7895436,4.751531,6.695894,a man and a woman standing next to each other
5.212151,5.46911,6.5782924,an old black and white photo of a building
5.16617,5.0204186,7.3684096,a field full of tall grass with trees in the background
5.2062993,4.9262686,7.303086,a view of a garden with a bench and mountains in the background
4.3138046,3.9369822,3.2718377,a penny sitting next to a glass mosaic
4.3373914,5.8931475,7.618828,a large cruise ship docked in a harbor
2.7184641,4.219929,7.033525,a group of girls running on a track
5.5053015,4.306763,6.955258,a new home being built in a residential area
3.1115184,1.5356461,7.204402,a living room filled with furniture and a fire place
4.2453413,1.283357,5.7908163,a display of panasonic microwaves in a store
3.1290267,1.5420549,6.542347,a kitchen and living room with a blue couch
3.9441206,1.1173557,5.906363,a kitchen with a sink and a window
4.5595236,3.2507613,3.6730795,a bunch of cubes that are in the shape of a heart
5.1897078,3.3526604,4.256696,a pair of ear buds sitting on top of a table
6.4916883,5.0366135,8.93623,a map of the united states showing the number of people in each country
1.6045074,5.476895,3.4432123,a woman in a black dress posing for a picture
3.0739567,3.6455925,5.7712903,a cat laying inside of a tunnel on top of a rug
6.603112,4.911956,9.122662,a bar chart showing the number of people in the united states
2.3233821,1.6664596,6.1709785,a group of children sitting on top of a bed
4.4724584,4.7370925,3.4219491,a red and yellow tie bar with a crown on it
4.9721284,3.65517,7.348612,a patio table with chairs around it
2.048221,0.20914716,6.4306407,a bed room with a neatly made bed and a flat screen tv
4.0647764,4.3895597,4.927006,a sculpture made out of magazines in a room
3.7791612,2.0636787,6.13721,a desk with a monitor and keyboard on it
2.7647486,4.968051,6.591815,a couple of people that are on a stage
5.570465,5.8027835,7.1416636,a lightning bolt in the sky over a city
3.2210257,5.250396,6.807149,a crowd of people watching a man on a skateboard
2.2557316,5.5175247,7.1737533,a couple of people that are walking in the dirt
4.445665,2.6916702,3.9503822,a girl scout cookie with a lake in the background
2.6033266,5.0454555,7.2522273,a group of people standing in front of a building
2.509916,5.3060255,7.264769,a group of people walking down a sidewalk next to a building
4.114476,3.6005588,3.4420347,an open and closed safe box with a key lock
3.1193886,3.4354234,5.830387,two women sitting at a table with a cat
5.9611464,5.5177827,7.8818774,a weather map with the sun and clouds
2.0262122,5.2642927,3.9242244,a woman in an orange dress holding a microphone
5.3872676,4.009639,6.863909,a couple of houses sitting next to each other
3.101931,4.127952,5.14507,a drawing of a woman riding a dragon with a castle in the background
2.7913983,5.229764,5.062894,a man in a suit and tie smiling
5.9944496,4.6978188,4.1978564,a close up of an alien head on a black background
5.821528,4.8091955,4.720501,a green and red power supply unit on a white background
4.363353,1.3122374,5.9692287,a kitchen filled with lots of counter top space
3.8637488,3.8464694,4.93822,a painting of a farm scene with cows
4.1776066,5.801423,7.5198326,a large battleship floating on top of a body of water
6.010374,4.490729,4.307399,a close up of a black power cord on a white background
5.011793,3.5576494,3.8168736,three blue golf bags sitting next to each other
2.707625,5.71762,6.9987426,a couple of flags that are flying in the air
4.869196,3.347345,4.194847,a person using a band saw to cut a piece of wood
2.400953,1.2025423,5.444409,a bedroom with two beds and a picture on the wall
5.356891,4.165663,7.1230702,a house with a pool in the backyard
2.779111,5.1330414,5.7957463,a man posing for a picture on a stage
2.5796356,4.1387897,5.4694486,a comic strip with a woman talking to a man
3.8196414,4.3487954,4.9277906,a painting of a man on a brick wall
6.153267,4.669418,5.7050095,the australian driver test app on an iphone
2.566637,1.302753,5.491221,a bedroom with a blue wall and a white bed
6.207726,4.133158,4.003764,a close up of a cell phone with a broken battery
2.5785317,5.6495895,6.9599094,two men shaking hands in front of flags
1.7163271,5.8035526,3.1352913,a woman wearing a red jumpsuit
3.1402628,4.8109913,5.2949953,a man in a black shirt throwing a frisbee
2.4790933,2.0425048,5.2401576,a bed with two green pillows on top of it
4.1305976,3.11607,4.7726045,a church aisle decorated with white flowers and greenery
4.9203753,3.4291236,4.1839414,a close up of a cup with scissors and other items in it
5.155164,2.3149445,5.079377,a table with a list of new orleanss
2.3672898,1.0029677,5.569735,a bed room with a bed a chair and a mirror
6.2340655,4.8539205,4.5399437,a close up of a wheel on a white surface
3.142226,1.5134081,7.228434,a living room filled with furniture and a fire place
2.3700585,5.980752,3.0253625,a woman in a white shirt and blue jeans
4.8290286,2.788988,4.493201,two slices of bread on a wooden cutting board
4.6663756,2.2440124,4.39186,a table is set with gold and white place settings
3.7068808,3.4406474,5.2401156,a row of black and white cows in a factory
4.313445,4.1552672,2.9713857,a pair of earrings with a lock and key
3.9554489,4.6305237,5.2102323,the cover of buddy miles's album
2.540684,1.8096023,6.891044,a woman and two little girls sitting on a set of stairs
4.3743644,4.195011,4.4901547,a close up of a piece of paper with writing on it
3.9909403,5.4834366,3.0270562,a pair of black high heels with a gold skull on the heel
2.9913347,1.3593669,6.5352736,a living room with a couch a table and a refrigerator
3.9270658,4.1147413,4.9006066,a painting is hanging on the wall above a cabinet
3.0544739,1.565714,6.7230635,a living room filled with furniture and a lamp
5.324029,3.0793083,4.6334968,a close up of a shell on a table
6.661959,4.9164677,9.18346,a bar chart showing the number of people in the united states
4.4151926,1.3450115,6.0187206,a kitchen filled with lots of counter top space
5.0151706,4.1440187,2.9882033,a close up of a person's hand holding a ring
4.0856576,5.683737,2.9162378,a close up of a pair of shoes on a reflective surface
2.7339408,5.142641,5.1146946,a close up of a person wearing a suit and tie
4.6870255,2.1484144,4.2224526,a wooden table topped with white plates and silverware
3.6899614,1.6663781,5.055841,a white cabinet with two drawers and a wooden top
2.221592,6.0413775,3.0330613,a woman wearing a brown top and white shorts
4.6897016,2.377904,3.5725698,a white plate topped with a piece of chocolate
5.507817,5.809687,7.2190695,the sun is setting over the city skyline
2.9638565,1.4919635,6.6569276,a living room filled with furniture and windows
3.1007988,1.540316,7.199804,a living room filled with furniture and a fire place
2.7108426,4.774146,7.137048,a group of children posing for a picture
3.4582613,1.3518918,5.179098,a dresser with a mirror on top of it
4.6765614,4.19912,4.367373,a teddy bear sitting next to a camera
3.951093,5.009533,5.9478726,a sign that says beware of zombies
2.5460546,0.98566526,5.5907445,a bed sitting in a bedroom next to a window
4.8344607,4.906655,6.742959,a dog sitting on top of a tree stump
2.5873942,1.6928936,5.0848966,a mattress that is sitting on top of a box
6.0884204,4.1674423,3.9473634,an image of a black cell phone
3.9627078,5.57378,7.2376056,a humpback whale jumping out of the water
5.1899633,3.1375256,4.622061,a close up of a table cloth on a table
5.6348495,4.182383,5.8293204,a screen shot of a dashboard meeting
5.4274163,4.5176463,6.9088745,a house with a tree in front of it
2.4854462,1.0300399,5.5272813,a bedroom with a large bed and sliding glass doors
6.692366,4.8583374,9.209305,a bar chart showing the number of mobile phones in the world
2.3960614,1.3232388,5.4503927,a pink and white bedroom with two twin beds
4.6821656,2.5519052,4.2058296,a bunch of macarons sitting on top of a wooden table
4.412432,4.457371,2.7780817,a close up of a necklace and earrings on a mannequin
4.3194456,3.4160354,4.2917423,a potted plant with a garden fork on top of it
4.4907093,4.267802,2.9184337,a black and white diamond heart necklace
4.9927015,3.7690773,3.782141,a pair of purses sitting on top of each other
1.8410664,5.4513955,3.573133,a woman in a long green dress
1.9614149,5.9966507,2.9517376,a woman in a blue shirt and black jacket
5.0552516,3.8208494,7.3439493,"a patio with a table, chairs and a bench"
6.016537,3.7685924,3.9219766,a person holding a cell phone on top of a wooden table
6.33469,5.144234,5.546768,the interior of a sports car with red leather seats
3.0812428,5.172883,4.2719126,french fashion designers paper dolls 1900 - 1950
3.2578864,1.798329,6.6162887,a room with a bunch of lights hanging from the ceiling
5.0729775,6.189906,7.528159,a fighter jet flying through a cloudy sky
2.278229,1.4491576,5.519258,a baby's room with a crib and a chair
4.5631256,2.2399745,5.1451545,a black table with a shelf underneath it
2.580012,4.2530637,6.9845986,a group of people doing squats in a gym
4.9485435,2.5678525,4.4618826,a table with four flamingo coasters on it
5.5752797,3.649234,4.532246,a close up of four black wires on a table
4.9913373,4.4145813,2.8833234,a close up of a ring on a rock
1.73684,4.7735643,6.6327577,a man and a woman standing at the edge of a cliff
5.8562727,5.1207027,4.397111,a white door on a white background
1.7622758,5.3772836,3.644473,a woman before and after her weight loss
6.619323,4.9807043,9.094158,a bar chart that shows the number of people in the united states
2.808034,5.1469316,7.2348866,a group of soldiers standing in front of a building
4.9603825,6.107161,7.579119,a plane flying over a forest filled with lots of smoke
2.296806,4.7168756,7.0997024,a group of women standing next to each other
