,url,key,image_phash,original_caption,tag,attribute,short_caption,detailed_caption,llm_caption
98,https://assets.agentfire3.com/uploads/sites/104/2020/08/Guest-bath-Lower-Level-540x350.jpg,2871,8bab49441e66e59d,Guest bath-Lower Level,['bathroom' 'Plumbing fixture' 'Shower panel'],"['bathroom which has tiled walls, floors, and/or countertops'
 'shower which has tiled walls or floor'
 'bathroom which is a light switch or dimmer']","['a bathroom with a toilet, sink, and shower']","['bathroom with tiled shower and walk in shower'
 'a bathroom with brown tile and vanity and shower area'
 'a bathroom that has a large glass shower with a sink, toilet and mirror']","['A beautifully designed bathroom featuring a large glass shower, sink, and toilet.'
 'A spacious bathroom with a toilet, sink, shower and ample natural lights.'
 'A bathroom with a toilet, sink, and shower']"
99,https://media1.chapellerie-traclet.com/59111-home_default/chapeau-rallye-chenonceau.jpg,1426,f8e0870f5af82d07,Rally Chenonceau hat,['fedora' 'Bowler hat' 'Hatter'],"['fedora which typically made of felt material'
 'fedora which has hat with a wide brim'
 'fedora which has brim is usually turned up in the back']",['a green hat on a white background'],"['a hat in khaki green with a black ribbon'
 'a green hat with a black ribbon' 'a dark green hat with a black band']","['A green fedora hat with a black band and bow sits atop a white surface...'
 'A green fedora hat resting on top of a white background, adorned with a shiny black bow'
 'A green fedora hat sits atop a white background.']"
100,https://www.marketbeat.com/scripts/SECFilingChart.ashx?Prefix=NYSE&Symbol=KEX,6825,905b21d42bd73a6b,Institutional Ownership by Quarter for Kirby (NYSE:KEX,['chart' 'Leapfrog enterprises' 'Mg f / mg tf'],['stock which has the number of shares owned'],['institutional buying and selling by quarter for kt ny ny ny ny ny ny ny ny ny ny ny ny ny ny ny ny ny'],"['a graph of institutional buying and selling by quarter for kft'
 'institutional buying and selling by quarter for key group nye - kf'
 'institutional buying and selling by quarter for kr']","['Institutional buyers & sellers by quarter for KFT.'
 'Institutional Buying and Selling by Quarter for KTNY NY NY NY NY NY Ny'
 'Institutional investors bought $KR Nyse KT in Q1 2022 while selling $MG F/MGTF in Q4 2021, according to data from LeapFrog Enter']"
101,https://news.wttw.com/sites/default/files/styles/json_lg/public/field/image/APTOPIX_Virus_Outbreak_China_WHO_Mission_21040461362626%20%281%29.jpg,7178,aa95a17e48f204ef,"Marion Koopmans, right, and Peter Ben Embarek, center, of the World Health Organization team say farewell to their Chinese counterpart Liang Wannian, left, after a WHO-China Joint Study Press Conference held at the end of the WHO mission in Wuhan, China, Tuesday, Feb. 9, 2021. (AP Photo / Ng Han Guan",['Debate' 'News conference' 'Award ceremony'],"['official which has using authoritative gestures, such as a pointing finger'
 'diplomat which has shaking hands or exchanging documents'
 'fellow which has body language, such as posture and hand gestures']",['a group of people standing on top of a stage'],"['two groups of men shake while a woman stands on stage in discussion at the event'
 'two men shakes hands with a group of people'
 'several men and women are speaking and greeting each other']","['Award Ceremony Held At An Educational Institution With People Standing On A Stage Shaking Hands Or Exchanging Documents.'
 'Awards ceremony for outstanding academic performance where dignitaries exchange documents and congratulate winners, witnessed by an entourage comprising officials, academics, and fellows'
 'A group of individuals stand on top of a platform at an honorary occasion, grinning and congratulating one another utilizing formal motions like a pointing index finger.']"
102,https://elisdecor.com/wp-content/uploads/modern-pergola-design-90298.jpg,822,c244c8f885e9bd8f,"Modern Pergola Design Ideas, Pictures, Remodel and Decor | Modern .",['Outdoor structure' 'Pergola' 'gazebo exterior'],"['pavilion which may be surrounded by a garden or other landscaping.'
 'shelter which is a garden or yard'
 'pavilion which has made of wood, stone, or other materials']",['a patio with a fire place and steps leading up to it'],"['pergolzed patio with a fire place'
 'a terrace with furniture under an attached gazebo'
 'a backyard with an oak pergol with a seating wall and an patio with fireplace and grill island']","['A lovely pergola encloses this cozy outside space, including a fireplace and measures going up to it.'
 'A beautifully designed backyard  with an expansive patio perfect for entertaining guests!'
 'A cozy outdoor space with a pergola, patio, and grill, perfect for entertaining guests.']"
103,https://cdn.shopify.com/s/files/1/0101/8160/7505/products/5871DD_IMG_0566_mod_300x300.jpg?v=1561408895,8695,af23c02dd2fc8395,Christmas Trees & Pink Roses Pink Gingham Smocked Doll Dress w/RicRac 16H 5871 DD,['Baby & toddler clothing' 'Baby bloomers' 'Infant bodysuit'],"['smock which has short or long sleeves'
 'pantaloon which is a wide, comfortable fit'
 'bloomer which is a type of clothing']","[""a baby girl's pink dress and white pants""]","['a baby wearing a pink gingham dress and white pants'
 ""a baby's dress is pink and white checkered""
 'a pink dress and diaper pants for a baby girl']","['A baby girl is dressed in this cute outfit consisting of a pink dress and white pants!'
 'A charming baby girl adorned in a cute pink checkered dress with matching white pants!'
 'A baby wears a beautiful pink outfit featuring short or lengthened sleeve smocking.']"
104,https://i.pinimg.com/236x/70/af/06/70af06abbc2dfe016e2f9259000d106a--wine-bottle-decorations-christmas-wine-bottles.jpg,2374,a41dd316de695866,"40 Easy And Creative Christmas Decoration With Jars And Bottles - EcstasyCoffee Wine Bottle Art, Painted Wine Bottles, Wine Bottle Crafts, Jar Crafts, Decorated Bottles, Bottle Lamps, Bottle Vase, Glass Bottles, Beer Bottle",['winebottle' 'Advent candle' 'Christmas decoration'],"['wine bottle which has foil wrapping around the top'
 'winebottle which is a foil wrap around the neck'
 'flowerarrangement which has ribbons, lace, or other accessories to tie the arrangement together']",['a wine bottle decorated with berries and greenery'],"['the can with holiday greenery wrapped around it near a wine bottle'
 'a wine bottle that is made from twine twine'
 'decorated bottle with holly berry decoration sitting on counter']","['A wine bottle decorated with holly and evergreen is adorned by a festively tied ribbon on its neck as part of Christmas celebrations.'
 'A wine bottle adorned with hollyberries and evergreen decorations serves as a beautiful advent candle for the approaching festive season.'
 'A wine bottle adorned with evergreen and festive berries marks the beginning of Advent, signaling the countdown to Christmas Day']"
105,https://dynamic.tourtravelworld.com/package-images/photo-small/dir_17/496836/318787.jpg,824,859d2d2e0e62c5dd,Dharamshala Tour Package 3 Nights 4 Days,['Hill station' 'Mountain village' 'Cottage'],"['ski resort which has lodges and cabins'
 'peace which is a peaceful landscape or scenery'
 'love which is a background of stunning scenery or natural beauty']",['a view of a village in the mountains'],"['a bunch of houses in the middle of houses in the middle of mountains and clouds in the sky'
 'many cabins with colorful mountains in the background'
 'a mountain village with a lot of hills covered in snow']","['A serene view of a picturesque village nestled amidst majestic mountains, blanketed in misty veil'
 'A breathtakingly beautiful view of a serene village nestled among majestic mountains as seen from afar. The lush greens and fluffy white clouds further enhance this picturesque scene, making it an idyllic'
 'A serene scene of a quaint village nestled amongst picturesque mountains']"
106,https://a.rgbimg.com/users/t/ta/tacluda/300/psjl6fM.jpg,371,a0efc94c1cb07a73,"cows in the garden5: artificial life-like, life-sized cows scattered throughout rural dairy district town gardens",['Dairy cow' 'Lawn ornament' 'cow'],"['holstein which has large udder' 'holstein which has white face and feet'
 'holstein which has short horns']",['a couple of fake cows standing next to each other'],"['a statue of a mother cow and calf standing next to each other in a yard'
 'the sculpture of black and white cows stands in a garden alongside a white fence'
 'a statue of two cow standing next to one another']","['A couple of fake lawn ornaments depict Holsteins, including one with a large udder, others with white faces and feet, short horns, and either black or white markings.'
 ""A pair of lifesize replicas of dairy cows stand near each other in someone's front lawn as garden decorations.""
 'A couple of fake cows standing next to each other in a lawn ornament setting, one with a large udder, while a dog on a leash looks on nearby.']"
107,https://cf.bstatic.com/xdata/images/hotel/max300/7888326.jpg?k=7f809cccdec87575940ced921f8c54a4fdb48d106bd87721e5394495956878a7&o=&hp=1,1411,84f47e82714e9766,A bed or beds in a room at Emporikon,['hotel room' 'Boutique hotel' 'Eco hotel'],"['hotel room which has four walls' 'suite which has one or more bedrooms'
 'hotel room which has one or more beds']",['a bed sitting in a bedroom next to a window'],"['a bedroom with pink walls and a double bed'
 'a pretty pink walled bed with a folded towels on it'
 'a bedroom with a bed, television and paintings on a wall']","['A cozy bed sitting within a bedroom surrounded by walls adorned with beautiful works of arts, inviting guests for a peaceful rest in this eco friendly boutique hotel.'
 ""The bed in the spacious and tastefully decorated room is invitingly made up for a tranquil night's sleep surrounded by lovely works of art and comfortable furnishings, providing guests with a haven away from home perfect""
 'A cozy bedroom with a comfortable bed situated next to a large window for natural lighting, surrounded by vibrant colors on the walls, featuring a modern design with plush furniture for ultimate relaxation.']"
108,https://i1.wp.com/matchness.com/wp-content/uploads/2017/12/Twinkly-Ways-to-Light-Up-Your-Home-with-Christmas-Fairy-Light-39.jpg?resize=820%2C820&ssl=1,8193,89889fb3c961d56c,Twinkly ways to light up your home with christmas fairy light 39,['Christmas lights' 'Christmas decoration' 'Home accessories'],"['decoration which may have a message or words written on it'
 'hall which has decorated with chandeliers, sconces, or other light fixtures'
 'year which is a holiday scene or decorations associated with the current year']",['a hallway decorated with christmas lights and decorations'],"['garland lights in a hallway with stars as decoration'
 'a hallway decorated with star decorations, lanterns, stars and lights'
 'a hallway decorated with light strings and a star']","['A brightly adorned hallway filled with festive lights, stars, and decorations for the holidays.'
 'A hallway adorned with festive lights and embellishments during the winter season.'
 'A cozy and festive hallway illuminated by fairy lights and adorned with colorful decorations creates a welcoming ambiance during the winter season.']"
109,https://i.pinimg.com/236x/d7/c7/2e/d7c72eb020e12661f8ff18010a3ba9d2--block-play-treasure-island.jpg,4794,f9c19668cb9e610b,"Bouwen met kapla – boot – Best Baby And Baby Toys Diy For Kids, Crafts For Kids, Diy Crafts, Pirate Crafts, Wooden Building Blocks, Vernal Equinox, Wooden Buildings, Construction, Imaginative Play",['Sailing ship' 'Tall ship' 'Battleship'],"['ship which has one or more anchors' 'ship which has one or more funnels'
 'boat which has one or more masts']",['a wooden model of a boat on a white surface'],"['this ship is made using wood to create it'
 'a toy model boat with cross beams attached'
 'wooden model ship sitting on top of a table']","['A beautifully crafted wooden model of a tall ship sits atop a pristine white surface.'
 'A beautifully crafted wooden model of a tall ship sits atop a white surface, showcasing intricate detail and design.'
 'A beautifully crafted wooden model of a tall ship 🚢']"
110,https://www.newsteelconstruction.com/wp/wp-content/uploads/2017/05/Chord3-1704.jpg,477,b2b1455e6c65926d,One of the Water Street bridges is transported to its final position,['Plate girder bridge' 'Box girder bridge' 'Girder bridge'],"['girder which has supports to hold the beam in place'
 'girder which has bolts, rivets, or welds to join the pieces of the girder'
 'girder which has cross-bracing or trusses']",['a construction worker standing in front of a building under construction'],"['a construction worker walks through the midst of a bridge under construction'
 'construction workers stand at the base of a large structure under construction'
 'a construction worker stands outside a giant frame']","['A massive plate girder bridge stretches above a bustling city roadway as workers put finishing touches on its intricate support system, showcasing their ingenuity in engineering and infrastructure development.'
 'A massive plate girder bridge is being built with support pillars holding its girders together as a construction worker surveys its enormous dimensions.'
 'A construction worker surveys the massive plate girder  structure from beneath as it spans across waterway.']"
111,https://cdn.shopify.com/s/files/1/0328/3694/3916/products/img_proxy_05c877ed-5a35-48f3-99c0-8e964c54777c_620x.jpg?v=1584825737,1156,9e0d293d6e6065e5,Curvy Couture Everyday Matte and Shine T-shirt Bra - 1001,['brassiere' 'Plus size model' 'Shaper'],"['bra which is an undergarment'
 'bra which has two cups to hold the breasts'
 'bra which has straps to support the breasts']",['a woman wearing a bra and panties posing for the camera'],"['a woman is wearing a bra in beige'
 'a woman wearing a bra with a large amount of invisible fabric'
 'a woman wearing a bra in a tan panties']","['A stunning plus size model gracefully strikes a pose while showcasing her curvy body beneath a shimmering gold lining Agent Provocateur bra, revealing her perfectly formed shape thanks to the assistance of a strategically placed dep'
 'A stunning plus sized design modeled a shaped bra by agent provocateur, sporting depilatoried skin while grinning at'
 'A  beautiful plus-size model proudly shows off her shapely figure while sporting a dainty bra and matching thong briefs, highlighting the benefits of using depilatories to maintain smooth skin in preparation for a']"
112,https://i.pinimg.com/236x/f3/45/0a/f3450a86dc3fb1300409e20e6827683c.jpg,9426,af62086917c82ff6,"amazing tiny house design ideas accommodate lots of stuff 81 Interior Design Living Room, Living Room Decor, Living Spaces, Design Apartment, House Ideas, Tiny House Design, My New Room, Home Decor Inspiration, Home And Living",['Home accessories' 'Wood burning stove' 'Interior design'],"['ceiling which has white or light-colored'
 'fireplace which has indoor structure'
 'living room which has walls and ceiling']",['a living room filled with furniture and a fire place'],"['a living room with wood flooring and white walls and furnishings as well as a wicker swing chair'
 'the large living room has a hanging wicker chair'
 'a modern living room decorated with a swing']","['A cozy room adorned with home accessories featuring a charming woood burning stove as its centerpiece, surrounded by elegant interior designs highlighting a serene greenhouse effect created through strategic placement of lush plants and'
 'A cozy room filled with home accents such as a comfortable sofa and a warm woodburning stove set against the backdrop of beautiful greenery visible through expansive glass doors leading outdoors. A stylish interior layout includes'
 'A spacious living area adorned with cozy furniture.']"
113,https://content.r9cdn.net/rimg/himg/28/34/17/ice-30157-62669943_3XL-951423.jpg?width=335&height=268&crop=true,5103,b45b6b145caa738c,Days Inn by Wyndham Pensacola - Historic Downtown - Pensacola - Building,['conference center' 'Plymouth plaza' 'Commercial building'],"['conference center which has parking area'
 'motel which has several rooms with doors facing a central parking lot'
 'conference center which has large building or facility']",['days inn by wyndham'],"['days inn by wyndock in riverside' 'days inn and suites at airport hotel'
 'days inn and suites hotel in new braun']","['Days Inn By Wyndam - A Modern And Spacious Conference Center With Ample Parking Space.'
 ""Days Inn by Wyndham - A Comfortable Stay for Business Travelers Near Conference Center & Outlet Store\nIn this caption, 'Days Inn by Wyndham' serves as a brand name, while the rest of the""
 'Days Inn By Wyndham - A comfortable stay starts here! Experience modern amenities and prime location at Days Inn by Wyndham. Parking available for guests.']"
114,https://d3fy651gv2fhd3.cloudfront.net/charts/cyprus-female-share-of-graduates-in-science-percent-tertiary-wb-data-.png?s=cyp.se.ter.grad.fe.sc.zs%3Aworldbank&lbl=0&v=202105310000V20200908,6191,eec5913a8633f8c4,cyprus female share of graduates in science percent tertiary wb data,['mail' 'email' 'Ford'],"['silhouette which can be a full body or part of a body'
 'collection which has labels or tags indicating the items in the collection'
 'flavor which has color']",['a man riding a surfboard on top of a wave'],"['a man sitting in a chair with a hat and tie'
 'a group of elephants are grazing next to some green trees'
 'a young boy in a brown shirt is walking around his kitchen island']","['The man is atop a wave while surfing.'
 'The sun cast its golden glow upon the man as he rode the cresting wave towards shore, his silhouette illuminated against the skyline while shopping for new gaming consoles at the local electronics store.'
 'A man sits atop a wave while cruising through the ocean on a surf board']"
115,https://photos.smugmug.com/photos/i-K75MqKf/0/S/i-K75MqKf-S.jpg,5083,eceeae2ce45213c8,Glass and Drums,['Mentaiko' 'Traditional japanese musical instruments' 'Drums'],"['performer which has playing an instrument'
 'photo which may have a caption or title'
 'festivity which has music playing']",['a group of people that are playing drums'],"['there are four people in purple shirts playing some drums'
 'a group of asian drum instruments with some drummers playing on them'
 'a group of drummers standing behind a drum']","['A group of asian drum instruments with some drummers playing on them'
 ""A group of individuals plays traditional Japanese percussion instruments at a celebration, drawing the crowd's enthusiastic applause.""
 'A group of musicians performs traditional Japanese percussion instruments with mentaiko during a festive celebration while engaging with their audience.']"
116,https://news.njit.edu/sites/news/files/styles/16x9__640x360_/public/Perspective%201%20Collage.jpg?itok=AlauzCVw,4124,ab1bfa2403ccdccc,"US Green Space Council Vision by Tesoriero, Eiserle and Veloso",['Mixed use' 'apartment building outdoor' 'Residential area'],"['traffic which has buildings, trees, and other street features'
 'resident which has Background features such as furniture, buildings, other people, etc.'
 'street which has buildings, trees, and other structures lining the street']",['a drawing of a city street with a lot of tall buildings'],"['the rendering depicts a group of tall buildings that have green plants on their front'
 'a sketch of a building with several floors and trees growing'
 'a drawing of a city street with pedestrians and a small group of green bushes']","['A detailed black and white representation of a busy city road with a multitude of high rises looming over it while being flanked by various types of foliage including little groups of shrubs and even individual bushes along the tree l'
 'A drawing of a city street with a lot of high rises'
 'A modern city street filled with skyscrapers and a few trees for a touch of nature amidst the concrete jungle.']"
117,https://www.northvalleyteam.com/wp-content/uploads/2014/12/20141204225934542700000000-o.jpg,1529,cee1d46e09f08f46,This Moon Valley condo for sale is a great North Phoenix AZ home located in the gated community Shamrock Glen.,['ceiling fan' 'Kitchen & dining room table' 'game room'],"['living room which has hardwood or tiled floors'
 'resident which has Background features such as furniture, buildings, other people, etc.'
 'living room which has side tables and lamps']",['a living room filled with furniture and a flat screen tv'],"['living room with a ceiling fan, a table, tv and kitchen'
 'small living room and room with a ceiling fan in it'
 'a living room with brown couches, tiled floor and bar']","['A cozy living room fills with comfortable furniture  and entertainment options like a huge TV for endless fun, all set against beautiful tile flooring under warm overhead lighting from the stylish ceiling fan!'
 'The image shows a cozy and well-furnished living room with a big TV in front and a white ceiling fan hanging from the ceiling.'
 'A cozy living room filled with furniture and a big flat screen TV']"
118,https://cdncn.goodao.net/tonva-group/ia_100000003-300x300.jpg,1074,bad8d017c7696394,Manufacturer for Hdpe Can Blowing Machine - BLOW MOLDING MACHINE TVA 20L-500L – Tonva,['Agricultural machinery' 'Grinding machine' 'Multihead weigher'],"['machine which is a variety of colors and shapes'
 'ton which has made of steel or plastic'
 'machine which has mechanical parts']",['a machine that is sitting on top of a table'],"['the injection machine is shown from the front side of the machine'
 'a machine is seen on a white background'
 'a injection machine with a white background']","['Sitting on top of  the table is a multihead weigher that has been grinded with agriculture machines using different kinds of laboratory instruments like autoclaves'
 'A multihead weigher sits atop a sturdy pedestal surrounded by different colored and shaped machines, its mechanical parts gleaming under bright lights.'
 'A multihead weigher sits on a sturdy pedestal, its various heads arranged on different levels according to their specific functions.']"
119,http://www.spanish-jewelry.com/blog/wp-content/uploads/2018/04/antilope-animal-statement-necklace-300x209.jpg,8267,ab890f787c2b915c,Animal Necklace with antilope head,['Collier' 'River island' 'necklace'],"['girl which has jewelry such as earrings, necklaces, or bracelets'
 'choker which is a thin strip of material, often made of velvet or leather, that fits tightly around the neck'
 'model which has wearing fashionable clothing']",['a woman sitting at a table in front of a window'],"['a woman in a brown jacket and a black top'
 'a young woman sitting inside of a diner'
 'a woman sits against a window in a restaurant']","['A woman sitting at a table in front of a window admires her sparkling necklace while gazing outside with a serene smile'
 'A  young lady wears lovely jewels while reclining elegantly before a river island backdrop.'
 'A beautiful, stylish lady enjoys her dinner alone at a cozy window seat']"
120,https://d2qh54gyqi6t5f.cloudfront.net/boat_images/13/13315/13315731/thumb_lagoon-40-2018-for-sale-mallorca-spain-001.jpg,8565,e508ed27c0369ba7,"Lagoon 40 for sale in Spain for €335,000 (£288,403",['Catamaran' 'Multihull' 'Trimaran'],"['yacht which has row of windows'
 'catamaran which has two hulls side by side'
 'catamaran which has two rudders, one at the stern of each hull']",['a white catamaran docked at a dock'],"['white catamaran docked in a marina'
 'a catamaran at a dock in a marina with other boats'
 'a white catamauch docked on a marina']","['A beautiful white catamaran docked at a well-maintained dock.'
 'A beautiful white catamaran is docked peacefully at the dock, surrounded by other boats and boating equipment.'
 'A luxurious white catamaran is docked at a marina, surrounded by other boats for sale.']"
121,https://i.ytimg.com/vi/W9MAo4qipr0/hqdefault.jpg,3104,c9e335cc0635557a,Wrought Iron Stair Railing Interior Designs - YouTube,['banister' 'staircase' 'Stairs'],"['stair which has metal balusters or spindles'
 'stair which is a baseboard or other decorative molding at the bottom of the stairs'
 'staircase which is a newel post at the base or top of the stairs']",['a living room filled with furniture and a staircase'],"['a living room with a wooden staircase and a pot with some flowers in it'
 'staircases lead to the living room and kitchen'
 'a view of a stair way in a home']","['This living room features a unique stair case with ornate iron work and carved wood balusters leading up to a cozy loft space.'
 'A cozy living room featuring a beautifully designed staircase leading upstairs, adorned with elegant metal balusters and richly detailed woodwork; surrounded by plush furnishings and lush greenery creating a warm and'
 'A cozy living room with comfortable furniture, a beautiful wooden staircase, and elegant decorations fill the space']"
122,https://cloud03.vinoteca.online/45538211-cover/cognac-courvoisier-xo-extra-old-aoc-cognac-france-bottle-70-cl.png,1540,fe84c6762a31d11b,"102,95 € Free Shipping | Cognac Courvoisier X.O. Extra Old A.O.C. Cognac France Bottle 70 cl",['Calvados' 'Cointreau' 'Liqueur'],"['liquor which has distinctive shape or design'
 'liquor which has distinctive aroma' 'liquor which has distinctive taste']",['a bottle of courvoisir xo'],"['a bottle of courvoiser xo' 'a bottle of courvoisier xo'
 'a large bottle of courvoisir xo']","['A bottle of Courvoisier XO.' 'A bottle of Courvoisier XO'
 'A Bottle Of Courvoisier XO']"
123,https://photos.smugmug.com/EnidNewsandEagleNewsPhotos/January-News-2013/i-TsLR7r3/0/d7a09b54/M/HazMat_Exercise_4_BH-M.jpg,7216,c899e124f596b44f,Members of the Enid Fire Department observe a unit Oklahoma National 63rd Weapons of Mass Destruction Civil Support Team during a joint exercise at the Garfield County Fairgrounds. (Staff Photo by BILLY HEFTON,['Hazmat suit' 'Personal protective equipment' 'Fire department'],"['crewman which has protective clothing'
 'emergency which has hazardous materials'
 'engine room which has workers in protective clothing']",['a group of people standing in a room'],"['a group of men look into a room with two others dressed in orange and black'
 'a group of people are working near a man in an orange fire suit'
 'several men in protective clothing with backpacks and an emergency person in orange jumps as they prepare to leave the building of the building']","['A group of people in personal protective equipment prepares for rescue operations while dealing with hazardous materials.'
 'A group  of individuals dressed in protection wear stands near an engine area of an unidentified structure amidst an emergency situation where hazardous substances were released; they are preparing for an evacuation mission.'
 'A team of rescue personnel in protective clothes get ready to evacuate individuals from a potentially dangerous location.']"
124,https://i.pinimg.com/236x/4c/cb/eb/4ccbebebfd3ad1143212d52a032d67ba.jpg,3490,ffc18032caab958e,"25 Best Long Narrow Kitchen Ideas For Your Tiny Space - Decor Units Kitchen Room Design, Kitchen Cabinet Design, Kitchen Layout, Home Decor Kitchen, Interior Design Kitchen, Home Kitchens, Kitchen Furniture, Kitchen Ideas, Narrow Kitchen",['kitchenette' 'Kitchen appliance' 'Cabinetry'],"['kitchenware which has microwaves and ovens'
 'kitchentable which is a flat top surface'
 'pantry which is a countertop or workspace']",['a kitchen with a stove top oven next to a refrigerator'],"['a very tiny kitchen with an unusual wooden set of cabinets'
 'this small kitchen has wooden cabinets and a refrigerator'
 'a modern kitchen with an oven, microwave, and refrigerator']","['A cozy kitchen boasts of having a stove top oven next to a refrigerator'
 'A modest kitchen having a stovetop burner near a refrigerator'
 'A cozy kitchenette features tiled floors and contains a few cabinetries containing kitchen appliances including a stove top oven next to a compact refrigerator in its well organizes space with a pantry for additional storage options']"
125,https://images.myguide-cdn.com/md/queenstown/events/large/the-rees-culinary-series-with-billecart-salmon-and-mountford-estate-705518.jpg,5551,e44de825f6a0591f,The Rees Culinary Series with Billecart-Salmon and Mountford Estate,['Sparkling wine' 'Prosecco' 'Champagne cocktail'],"['bubbly which has tall, thin bottle'
 'wine which has bubbles in a sparkling wine'
 'delicatessen which is a selection of wines and beers']",['a bottle of champagne sitting on top of a table'],"['a bottle of champagne sitting on a table filled with wine glasses'
 'a bottle of champagne on a table full of glasses'
 'a bottle of champagne and glasses on a table']","['A chilled bottle of prosecco sits atop a gleaming wooden table, its elegant shape accentuated by the delicate filigree etched into its label.'
 'A bottle of Sparkling Wine resting on a dining room table surrounded by unfilled wineglasses'
 'A bottle of champagne sits atop a table surrounded by empty wineglasses indicating a celebration took place.']"
126,https://i2.wp.com/judygarlandnews.com/wp-content/uploads/2018/07/1937-07-27-virgilapger5.jpg?w=204&h=263&ssl=1,8197,eaad14c25233cb9d,"14-Year Old Judy Garland By Virgil Apger, 1938.",['Newscaster' 'Child actor' 'Radio'],"['performer which has standing in front of a stage or microphone'
 'pantsuit which often accompanied by a belt or other accessories.'
 'uniform which is a hat, cap, or head covering']",['a woman standing in front of a microphone'],"['an old photograph of a woman standing in front of a microphone'
 'a vintage photo of a woman standing next to a microphone'
 'this photo shows a woman in a hat standing in front of a microphone']","['A lady stands before a mic....' 'A lady stands before a mic'
 'Woman Standing Next To Microphone']"
127,https://cdn.shopify.com/s/files/1/0409/7487/6836/products/54567-New-Year-LED-Centerpieces_300x300.jpg?v=1613152940,4705,9acf693932266663,LED LIGHT-UP NEW YEARS CENTERPIECE,['balloon' 'Party supply' 'Light emitting diode'],"['balloon which has thin and flexible material'
 'balloon which can be filled with air or helium'
 'balloon which has tied with a string or ribbon']",['a bunch of balloons sitting on top of a table'],"['a group of gold and silver balloons'
 'a group of balloons are glowily arranged on a stick'
 'a group of metallic gray and silver balloons']","['A bunch of metallic balloons sit on top of the lighted table.'
 'A bunch of metallic balloons sit on top of a black display.'
 'A bunch of balloons sit atop a table, radiating light from their LED insides.']"
128,https://i.ebayimg.com/thumbs/images/g/BmIAAOSw6l5gabXR/s-l300.jpg,8190,85d27a296587da93,"REFURBISHED 1956 Hermes ROCKET EXC condition PICA type, NEW platen NEW PAINT",['typewriter' 'Typesetting' 'Typing'],"['typewriter keyboard which is a carriage return lever'
 'typewriter which is a bell to alert the user when a line is finished.'
 'typewriter which is a set of keys to type on']",['an old typewriter sitting on top of a table'],"['the typewriter is green and has a white paper on it'
 'an old typewriter with a mini card attached to it'
 'green typewriter, with paper inserted to it, next to a small receipt']","['An older model of a typewriter rests atop a wooden table.'
 'An old vintage typewriter  sitting on a wooden table with its classic keys gleaming, a bell signals completion of each line typed, and a carriage return lever moves the sheet down for easy typing enjoyment'
 'An old typewriter rests on a cluttered desk surrounded by essential office supplies such as a pen holder, papers, and a used business card.']"
129,https://cdn.shopify.com/s/files/1/0225/7770/9128/products/IMG_5036_300x300.jpg?v=1617895624,5608,ebf58136940bde48,Tommy Hilfiger Light Blue Half Zip Knit MW0MW18363 DY8 for sale online Ireland,['turtleneck' 'knitted' 'Clothing'],"['jersey which is a collar or crew neck' 'sweater which has clothing'
 'sweatshirt which is a front zipper, buttons, or a pullover style']",['a blue sweater with a zipper on the chest'],"['a light blue knitted sweatshirt with an zip collar'
 'a sweater of light blue knit sweater with zip and small gray zipper'
 'a sweater of blue colors on a gray background']","['A light blue knitted sweatshirt features a zip collar'
 'A blue sweater features a zipper on its chest'
 'A blue sweater with a zipper on the chest']"
130,https://www.bdcnetwork.com/sites/bdc/files/styles/content_display_image/public/Screen%20Shot%202018-01-05%20at%202.30.56%20PM.png?itok=DlLEnsMG,1342,87a670993c3fe132,"MIT’s Simmons Hall, designed by Steven Holl",['building facade' 'campus' 'office building'],"['building facade which has uniform or patterned design'
 'art school which has building with a lot of windows'
 'building which has multiple windows']",['a very tall building with a lot of windows'],"['several buildings constructed of concrete blocks on a green field'
 'a large building with several large windows near a green field'
 'a very large white building with lots of windows']","['A very tall building with many different-shaped windows stands out amidst other structures like an art college with numerous glassy surfaces and residential complexes adorned with variously shaped home windows nearby.'
 'A very tall building with many windows stands alone in the middle of an expansive green area.'
 'A very tall building with many windows stands out against a bright blue sky near a lush green lawn.']"
131,http://thegreentimes.co.za/wp-content/uploads/2016/05/Sustainable-Brands-speakers-Africa-Innovation-Conference-Cape-Town.jpg,8789,d1e61dc1e71b20ce,Sustainable Brands speakers Africa Innovation Conference Cape Town,['Homework' 'Lecture' 'Projector mount'],"['performer which has mouthing words or singing'
 'performer which has interacting with an audience'
 'competitor which has body language, such as facial expressions or hand gestures']",['a man standing at a podium giving a speech'],"['in this image a man is speaking on stage'
 'a young man standing at a podium while gesturing'
 'a man stands at a microphone while making a stand with his left hand out']","['A guy talking from a platform about homework and house automation.'
 'A person speaks on stage'
 'A man stands at a podium giving a passionate speech']"
