dim1,dim2,dim3,url
8.991299,1.3597578,-0.169302,a camera is shown with all of its accessories
5.4171286,4.54691,1.9167995,a map of a park with a river running through it
8.181804,2.201322,-0.6278281,a close up of a spider on a wooden surface
6.593154,3.8761876,1.2364808,a bamboo tree in the middle of a forest
5.2340546,4.829104,1.9594198,a map of africa with red and green areas
7.6856313,3.5265212,-1.064584,a gps device sitting on top of a counter
7.923832,2.7957168,1.9053475,a red motorcycle parked on a white surface
7.8476906,4.523436,-0.3459,a wooden table and chairs in a room
8.764926,3.7485495,-0.51431,a wooden shelf filled with lots of jars
9.377433,1.4728609,0.62642,a close up of a video switcher on a white background
8.544187,3.2976983,-0.55331373,a jewelry box filled with rings and bracelets
6.934401,2.9897726,-0.6472166,a group of three purses sitting on top of a table
8.192845,5.570394,1.352151,a bedroom with a large bed and a ceiling fan
7.596981,3.5556126,-1.2462707,a table topped with lots of cookies and cupcakes
5.14433,1.9828086,-0.9927275,a cartoon picture of two people in a room
5.204715,1.8264211,-0.9032905,a man and a woman sitting next to each other
6.2320733,4.2749543,2.314334,an image of a space ship in the sky
4.731744,2.8080919,0.124301985,a group of men standing on top of an airplane
7.885166,2.7878428,1.5085992,a couple of red skateboards sitting on top of each other
8.390615,1.2282757,-0.18800786,a close up of a lure on a hook
6.153792,4.1801863,2.2764754,a plane with the words a travel ban cx story
6.5566607,0.9092824,2.1128473,a woman in a wedding dress standing in a room
6.5173,0.6910064,1.5296689,three dresses on mannequins in front of a window
8.199105,5.7884316,1.2766522,a bedroom with a four poster bed and chairs
3.8482068,5.028888,1.4560807,a graph that shows the number of bank notes in each country
4.694553,2.6936934,-0.09680613,a group of people standing on top of a stage
8.112978,2.271686,-0.6114031,a close up of a vase on a table
6.563462,0.48828873,1.6152078,a wedding dress on a mannequin mannequin mannequin mannequin mannequin mannequin mannequin
9.472005,5.518057,0.39680755,a flat screen tv mounted on a wall in a living room
6.0819616,4.6258445,2.0090957,a view of a city from the top of a building
9.266173,1.249966,1.6802142,a pair of sunglasses on a gray background
6.6213055,4.9182324,1.6971543,an empty room with a view of the city
9.5547,1.3122021,1.1034558,a pair of gold - plated microphones on a white background
9.036392,1.3088646,-0.15428981,the panasonic 4k camcorder is shown
7.943434,1.584136,-0.271218,someone is stitching a piece of fabric with a needle
9.588263,1.3639797,1.0879531,a stainless steel beverage dispenser on a white background
7.0498424,3.227832,-0.86934954,three christmas trees made out of balls on a table
8.909272,1.898343,-0.38962036,a close up of a brass and white water faucet
5.963177,1.6183406,2.64432,a black and white photo of a man with a mustache
5.6783037,2.6817722,1.3533562,a man hanging from a rope over a body of water
5.135669,3.7748916,1.1392714,"gordon macke's album, the best things in life are free"
7.6324387,2.5224729,-0.89894146,a pair of scissors sitting on top of a table
6.415115,3.991549,1.2603426,a small building sitting on top of a lush green field
5.335902,4.3898873,1.9284225,a map of a city with lots of buildings
9.365872,1.4186045,0.586545,a close up of a camera on a white background
9.031926,1.1950626,1.1499249,a dog collar with a bow tie on a white background
8.481498,3.354369,-0.46749708,a wooden box filled with assorted fruit
8.60738,4.603896,-0.41432288,a bathroom with a walk in shower next to a bathtub
3.8769672,4.9262085,1.2863394,a bar chart showing the amount of student activity by day
7.992129,0.6657991,1.1663465,a blue rose and pearl necklace and earring set
8.567407,6.108664,-0.11718668,a bald man sitting on a set of stairs
6.3613477,0.5656442,1.4944475,a mannequin dressed in a suit and tie
7.466157,3.8228414,-1.3820502,a table that has a number of dates on it
6.9077954,3.6354187,0.72460204,an owl with big eyes sitting on a branch
8.895495,6.310816,-0.009660129,a living room filled with furniture and a staircase
8.226689,5.0716357,-0.07777385,a cluttered work space with a desk and chair
6.161913,3.51833,1.8986033,a utility trailer parked in front of a building
4.829989,2.3154929,0.43934265,a group of people walking across a snow covered field
7.99831,1.2040384,-0.018393474,a close up of a person holding a needle
6.907773,4.3551726,1.9968022,a boat sitting on top of a body of water
9.454367,5.5615244,0.40963635,a living room filled with furniture and a flat screen tv
6.0770283,2.048484,1.5073966,a man in a suit standing in front of bamboo trees
9.047718,4.974405,0.9284958,a bride and groom sitting on a couch with their dogs
4.7802625,4.1066427,1.4775394,a poster with the words coping with stress during the 2019 covid outbreak
8.087709,2.2847803,-0.60567784,a close up of a glass object on a table
7.8181205,3.2734156,-1.1164576,a bunch of brownies sitting on top of a piece of paper
6.1407695,4.056851,1.2195314,a house with a large lawn and a patio
7.094143,5.0738077,1.4029745,a bedroom with a view of the water
7.857263,5.344271,1.0908136,a room with a door and a sign on the wall
5.9662385,3.8852391,1.5456183,a large house with a driveway in front of it
6.3339186,4.6011457,1.613508,a golf course with a view of the ocean
5.37768,3.09493,-0.2506517,a group of people sitting outside of a restaurant at night
5.1454916,2.9551547,-0.47355932,a group of people standing around a table covered in blankets
5.766947,3.6264007,2.6369889,a large building with a clock tower on top of it
9.084476,3.6731417,-0.17664869,a wooden chest of drawers on a white background
6.122273,1.9686334,-0.8347279,a drawing of a piece of pipe and a drawing of a piece of pipe and a drawing of a pipe and a piece of pipe
8.927601,4.368506,-0.0075552105,a walk in closet with a chandelier and drawers
7.7738523,0.5533791,0.99871165,a pair of earrings on a wooden surface
7.552332,0.50556487,2.684482,a grey long sleeved shirt with a chest pocket
7.7922993,0.5637629,1.0041138,a pair of earrings with a coin on them
8.396913,1.3888782,-0.1524646,a person holding a camera and a cell phone
9.494682,1.3792334,1.0566326,a small butane lighter on a white background
4.4550486,4.3370957,0.9982132,a screenshot of a calendar with a date circled
8.080727,0.9091294,0.30345434,a woman's hand with henna tattoos on it
9.344875,1.5054512,1.3150897,a white and black object on a white background
8.349793,3.378692,0.09942821,four stuffed peppers on a blue and white plate
7.224209,4.65247,0.09702098,a patio with a table and chairs under an umbrella
7.360784,2.7977393,-1.1017339,two glasses of orange juice sit on a bar
6.749837,3.752505,1.1053895,a field full of cotton plants with a sky background
8.923571,3.8363163,-0.48635608,a black cabinet with a door open
8.621184,5.118476,1.4016753,a futon mattress with a black cover
5.951443,3.8430696,1.6093172,a two story apartment building with a driveway in front of it
8.536154,3.100047,-0.39792654,a wooden box with a key on it
7.269236,0.78281677,3.0210712,a man dressed as darth vader and a woman dressed as darth vader
8.025887,5.706795,1.3068132,a bed sitting in a bedroom next to a window
5.6648493,2.4091136,2.946972,an old black and white photo of a family
5.9764457,4.066956,1.2315034,a small house with a deck and patio
7.0030913,3.0829723,-0.8303544,a bunch of balloons that are shaped like the moon
8.884704,6.310636,-0.016092982,a living room filled with furniture and a staircase
7.8370533,3.6207683,-0.46053848,a set of dishes and utensils on a wooden tray
7.073922,2.819533,-1.3085992,a glass of lemonade next to a bottle of gin
7.060704,0.56224537,2.9600246,a woman wearing fishnet stockings and high heels
8.327055,4.300165,-0.15846728,a computer screen with a fish on it
4.9868674,2.2443914,-0.8713737,a couple of men standing next to each other
4.927527,2.94415,0.042063266,a group of people sitting on the back of a truck
8.184981,5.036063,-0.07738919,a home office with a desk and a chair
8.387728,2.159164,1.0317464,a close up of a doll with blue hair
7.5107436,2.9643633,2.1014304,a black motorcycle parked in a parking lot
8.851901,3.8264499,-0.4308761,a wooden cabinet with a shelf on top of it
8.564802,5.3464394,1.4980142,a bed with a comforter and pillows on top of it
5.040917,3.7585313,1.553034,the final tour poster for kiss end of the dark
7.7676935,0.559464,1.0114548,a pair of earrings with eiffel tower charms
4.478049,2.3436007,-0.115947366,a group of people standing next to each other holding signs
6.6618853,0.9374197,1.3355737,a woman with glasses smiling at the camera
7.5105224,2.7974455,2.044658,a black and white motorcycle with a black seat
6.7136183,0.70690626,2.2508163,a woman in a white dress walking on a wooden floor
5.7846456,2.5199401,1.2871113,a man riding a surfboard on top of a wave
5.801097,3.6096308,2.5979574,a model of the eiffel tower lit up at night
7.5405436,2.696664,2.0207481,a man standing next to a white motorcycle
5.204921,1.7969933,-0.9415085,a man and a woman sitting next to each other
7.4147325,3.438996,-1.6127117,a lamp that is sitting on a table
7.608996,0.553048,2.5923111,a man wearing a navy t - shirt and shorts
9.006633,4.6492467,-0.89297354,a kitchen with wooden cabinets and granite counter tops
8.9947195,1.6717744,-0.46623823,a car charger in the center of a car
8.002142,0.8508792,0.30305222,two hands with henna designs on them
5.1517673,2.6426287,0.26140118,a group of men playing a game of basketball
9.318525,1.2293303,1.5827014,a pair of sunglasses on a white background
4.804788,2.7016516,-0.30261675,a group of people standing around a small air compressor
8.040698,2.8965416,1.7902094,a red and white building with a red door
5.2230077,1.7856048,-0.8771139,a man and a woman sitting next to each other
5.55527,3.818364,2.019897,a collage of photos of a modern building
6.416961,4.4731393,2.4044352,a fighter jet flying over the ocean at sunset
6.976156,0.9502103,2.4150805,a woman in a green dress smiling at the camera
8.937587,3.8330488,-0.29808196,a wooden chest of drawers in a room
5.1623645,1.9431298,-0.04447115,two young girls standing next to each other holding toothbrushes
6.5198045,0.50397074,1.5290576,a mannequin head with a scarf on it
7.0146437,1.0290612,2.491467,a woman in a red dress posing for a picture
5.3600726,3.0784051,-0.19540745,a group of people sitting on top of a stone bench
7.815135,2.9930933,-0.2022064,a painting of a tea cup and saucer
7.431588,0.9079593,2.4740949,a green t - shirt with a picture of a man on it
8.755562,4.793083,-0.73447067,a kitchen with a center island and stools
8.380486,1.9031321,0.1806595,a close up of a motorcycle engine on a dirt bike
9.090883,1.934977,1.65174,a red classic car on a white background
5.846822,3.485586,2.4722412,a large brick building sitting on the side of a road
8.574741,2.5614789,0.9588618,a blue and white image of a plant
5.736874,1.4601164,1.3109848,a man standing in a gym with his arms crossed
6.2531877,4.1446705,1.2834361,a green tennis court with a white line in the middle of it
6.8648086,0.65275013,2.2987275,a woman with long brown hair wearing a white dress
5.1452556,4.11279,0.80704266,the mystery of the black hole mine
9.292561,5.4382896,0.7094126,a hotel lobby with couches and tables
8.181537,0.9707799,0.3011892,a close up of a person wearing rings on their fingers
5.728636,2.5537703,1.3590523,a man riding a zipline on top of a crane
8.304604,0.9475807,0.9189426,a ring with a purple stone surrounded by diamonds
8.4980135,3.6217897,0.7197381,a hallway with blue walls and wooden floors
9.571954,1.4881663,1.1088145,a set of gears on a white background
5.481296,3.8724382,2.0736125,an artist's rendering of a large office building
9.27723,1.2507181,1.7196599,a pair of blue shorts on a white background
5.707284,2.4096873,-0.58577055,a bunch of flags flying in the air
7.432484,3.461507,-1.5628804,a machine that is sitting on top of a table
5.981773,1.5844251,2.6547153,a black and white photo of a man smiling
8.355074,0.88796335,0.47774464,a ring with glowing stars on it
5.142399,2.8445635,-0.010936045,a group of people standing around a man laying on the ground
5.9804406,4.693434,2.3264623,an aerial view of an airport with planes parked in the lot
6.1798315,3.6685243,1.6436845,a house with a car parked in front of it
7.5090003,3.7670212,-1.4440967,a table that has a lot of numbers on it
8.146522,5.7017913,1.4777114,a bed room with a neatly made bed and a television
5.7103877,2.296915,2.9503365,a black and white photo of an old building
8.601657,3.0567153,0.9608151,a blue car with hot wheels on it
5.401902,2.9819489,-0.3700173,a group of people sitting around a table in a room
5.7787204,1.4857953,1.305491,a man standing at a podium in front of a stained glass window
5.3530097,3.7458625,1.6401213,a magazine with a picture of a city on it
9.574249,1.4281448,1.1744047,a close up of a bicycle chainring on a white background
6.713865,4.366243,1.659659,a body of water surrounded by trees and rocks
6.6229115,2.7454226,0.34281796,a cartoon of a man working on a computer
8.112983,0.7498404,1.1229756,a necklace with a blue stone on it
7.6954956,0.7488644,2.4398537,a woman in orange pants and a purple top
5.1934757,1.829847,-0.5256923,a little boy dressed as an elf standing next to a horse
5.161618,3.709586,1.3703833,the cover of lady of sherwood
5.9377384,3.807126,2.4986336,a helicopter that is flying over a building
8.08584,2.7128315,1.7064531,a close up of a red and white quilt
9.154924,1.3299531,1.2440238,a diamond and emerald necklace on a white background
6.4972835,4.53631,1.9985793,the city skyline is reflected in the water
6.2722764,3.181269,1.6045337,a car driving down a snow covered road
4.8819017,2.1922624,-0.730447,a couple of men standing next to each other holding guns
5.8079467,3.7024655,2.507374,a building that is lit up at night
8.635358,2.734256,-0.4011092,a metal padlock sitting on top of a credit card
5.0304084,1.6483846,-0.50184834,a man and woman standing on a red carpet
4.2700515,4.671392,1.1357298,a chart showing a bearish triangle and a bearish triangle
4.706645,2.5994022,-0.5832276,a group of people waving their hands in the air
5.2173076,2.5924163,-0.06573032,a group of people practicing boxing in a gym
8.980626,5.5788436,0.37435222,a dining room filled with furniture and a large window
8.802643,4.7555904,-0.8066925,a kitchen with a center island and bar stools
6.5905423,0.5046534,1.6484075,a white wedding dress on a mannequin mannequin mannequin mannequin mannequin mannequin manne
5.5491223,4.3262815,2.108776,the neighborhood council logo with trees and houses in the background
6.010019,1.8990152,2.798487,a black and white photo of a cat with big eyes
6.0066433,3.7962573,1.5968688,an apartment building with a walkway and bushes in front of it
5.647638,2.9217715,0.4144722,a dog laying on the floor next to a pile of papers
6.603902,4.321551,2.2934194,a group of people on a boat watching a whale
8.87103,4.7213674,-0.7528397,a kitchen with a stove top oven and a sink
5.5444713,2.8624916,1.3803904,a movie poster with a man diving in the water
9.465535,1.719971,1.6793792,a white ford ranger pickup truck on a white background
9.256006,1.5827665,1.4836342,a decorative pillow on a white background
8.9478445,1.4977386,-0.2955054,a tripod with a ball head on it
7.189799,0.49694312,2.8359447,a woman wearing a black jumpsuit and white sneakers
7.343848,2.4787276,2.0417426,a man riding a bike wearing a helmet and sunglasses
5.943713,4.8245463,2.1855597,an aerial view of a city with a lake and mountains in the background
8.599918,4.236753,-0.23944595,a fish tank filled with lots of different types of corals
9.230277,1.3608571,1.7860057,a pair of black sandals on a white background
9.0181465,1.5705848,-0.4489471,a set of jumper cables and a battery charger
7.259409,4.364348,-0.13468964,a hot tub sitting on top of a balcony
7.181658,0.57786477,2.2578394,a woman wearing a fur hat and scarf
9.012108,3.9840858,-0.16641317,a dresser and a chest of drawers in a room
9.044932,1.3913298,-0.12945837,a close up of a camera head on a tripod
6.519159,0.45784006,1.5744154,a blue and black jacket on a mannequin mannequin mannequin mannequin mannequin mannequin mann
5.1602125,3.9282706,0.60347044,"a quote that says surround yourself with people who believe in your dreams, encourage your ideas, support your ambitionss and bring out the"
9.256728,1.9844854,1.7700522,a striped chair and ottoman on a white background
7.2547603,2.9573333,-0.9671402,a group of cans of soda sitting on top of each other
7.3262763,4.202075,-0.30453604,a hot tub sitting on top of a wooden deck
7.3014793,0.73185796,2.257788,a woman wearing a green knitted hat
8.7568445,4.3901315,-0.8583479,a white room with black tables and shelves
8.953555,3.6593306,0.06870519,a blue chest of drawers in a room
8.48853,3.7766466,-0.8920869,a collage of a variety of food items
5.9142084,2.0619044,-0.9233299,a couple of stuffed animals sitting next to each other
8.176163,2.6499777,-0.42256367,a lit up glass box with a flower on it
3.989667,4.8898067,1.3529861,a graph that shows the number of people in the world
6.3466363,3.6823945,1.8593404,three small cars are parked in a parking lot
6.958343,0.8552702,2.6117103,a woman wearing a green and black floral print dress
7.6940355,4.2741866,-0.4757125,a wooden table with chairs around it in a room
5.8088713,3.9198744,1.6481049,"a number of houses built in chapman, tx"
5.955622,1.6237859,2.644995,a black and white photo of three men with long hair
4.81555,2.237939,0.4479599,a couple of people walking down a snow covered street
8.2249155,2.160577,-0.5874506,a close up of a metal object on a table
8.182494,3.9539325,-0.67635375,a small wooden table with three drawers
6.5656266,0.91170615,2.3522797,a woman in a black gown posing in front of a white wall
4.2951,4.502813,1.0023756,a screenshote of a spreadsheet with multiple spreadsheets
7.7182527,3.6054275,-1.0090388,a digital scale sitting on top of a counter
8.548614,3.4055698,-0.18009031,a paper toy that is standing next to a box
3.7535603,5.024808,1.4039966,a bar chart showing the percentage of employment in the u s oil and gas industry
5.723008,3.5782688,2.5567045,a tall tower in the middle of a field
9.410882,5.609956,0.4905159,a living room filled with furniture and a flat screen tv
9.002592,4.636393,-0.852593,a kitchen with white cabinets and black appliances
5.113108,1.7562702,-0.7656812,a woman standing next to a man at a dinner table
9.43664,1.4517878,0.7606144,a close up of a turbochack on a white background
8.125119,1.9893152,-0.07438914,a cell phone case with an image of a butterfly
8.066096,1.1596212,1.8953003,a purple handbag with brown handles
6.8306084,4.805746,1.0918176,a view of the ocean from a covered patio
7.5799675,3.4769151,-0.37161708,a white and black purse sitting on top of a table
6.049378,1.191776,1.9215469,a man in a white shirt and tie in a dark room
5.9832077,3.5592952,2.0941246,a toshiba sign on the side of a building
7.704902,3.5910673,-0.489116,a black and white kettle sitting on top of a stand
7.5093145,0.6562388,2.7417681,a woman in a blue shirt and grey skirt playing golf
6.9592786,1.0651776,2.4963796,a woman in a yellow dress holding a violin
9.126782,6.063725,0.15729845,a living room filled with furniture and a chandelier
4.861061,2.804915,0.08677099,a group of people standing around a horse drawn carriage
5.0872517,1.7062585,-0.48402783,a man and a little girl walking on a beach
5.206672,2.577357,0.4215387,a group of people on a field playing football
8.993656,1.5700748,-0.44919953,a bunch of cables that are connected to each other
8.631164,3.2592568,0.8973459,a small blue house with a hammer sticking out of it's roof
5.3687706,4.785851,1.9526247,a map of canada showing the major lakes
8.948766,5.3320117,0.7245154,the interior of a luxury car
4.884807,4.152981,0.70781696,a number of different types of jobs
7.6641297,3.6606362,-0.5276158,a wooden table topped with plates of sushi and chopsticks
7.2620816,0.42453873,2.7811077,a woman wearing a brown jacket and black pants
9.181117,1.3026043,1.0861034,a diamond ring on a white background
6.3505244,4.4107857,2.441759,a large air plane flying through a blue sky
3.861889,4.951724,1.3248304,a bar chart showing the number of sales items sold
6.2905755,1.3273783,2.7511103,a black and white photo of a woman in a dress
3.806974,5.0081496,1.4035699,a bar chart showing the number of people in the united states
5.8793125,4.799224,2.2097516,an aerial view of a skate park with graffiti
4.7694006,2.654853,-0.63627785,a group of people standing next to each other
7.4764037,0.5501941,2.6884372,a mountain hardshell jacket
8.353609,0.8924358,0.8664699,a silver ring with a turquoise butterfly on it
4.140005,4.694886,1.0969076,a chart with a red line and a blue line
6.3178062,2.3490055,0.17252597,a woman sitting at a table in a restaurant
7.642765,2.390778,-0.86077857,a pair of black earphones sitting on top of each other
5.0304427,1.7120777,-0.6697583,a man and a woman holding hands on the beach
7.967354,0.61720675,1.0503969,a pair of earrings with blue and white beads
8.61445,4.5087423,-0.42138928,a bathroom with a sink and a mirror
9.565854,1.7456195,1.1429001,a car alter and wiring kit on a white background
6.7468495,2.597246,0.4815975,a woman sitting on top of a couch next to a lamp
8.900882,7.141368,-0.39895615,a living room filled with furniture and a fire place
8.293361,5.7045636,1.449884,a bed room with a neatly made bed
8.648701,4.253565,0.92840964,a close up of a guitar on a wall
6.200074,3.590685,1.590854,a man is taken away from a police car
7.5541797,3.4112468,-1.5265036,a bunch of cigarettes stacked on top of each other
9.017422,4.637644,-0.84991205,a kitchen with wooden cabinets and stainless steel appliances
8.603133,4.504425,-0.44014335,a bathroom with a sink and a mirror
7.895322,3.5341594,-0.29621276,a group of silverplated tea and coffee sets
7.8943176,2.8758693,1.8101171,a red toyota avalon driving down a road
7.3016963,1.3991215,2.1924329,the michigan state spartans logo on a green background
4.4780545,4.420237,0.8754605,a spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreadsheet spreads
7.55205,3.4829228,-1.4339794,three tiered trays of food on a table
4.7454953,2.6940734,0.24497697,a group of men standing on top of a construction site
9.386577,5.6201,0.4742104,a living room filled with furniture and a flat screen tv
6.700688,1.4650444,2.3550744,a golden retriever being presented at a dog show
6.428449,1.2142559,2.7786145,a soccer player in a black and white uniform
7.4722486,3.6309938,-1.4646741,a table with a bunch of different items on it
8.33573,0.88778055,0.8955927,a silver ring with a blue stone in the center
6.5408435,4.225975,1.474601,a large waterfall in the middle of a lush green forest
6.7090836,1.2750546,0.5156754,a woman holding a ball in her hands
8.030384,3.839107,-0.47883847,an open laptop computer sitting on top of a white surface
6.6489735,0.580528,1.7229084,a white dress on a mannequin stand
8.738775,1.5091116,-0.18244198,a close up of a black electronic device
8.132753,5.6463475,1.5013785,a bed room with a neatly made bed and a television
7.36137,1.0679121,2.6031725,a woman in a blue and yellow shirt throwing a frisbee
7.9962306,2.8438303,1.8677759,a red and silver motorcycle parked on the side of the road
5.153169,2.0641458,-0.9965691,a man and a child are playing in a room
4.939131,2.0122466,-0.8136721,a man and a woman standing next to each other
5.6319633,2.5484939,2.9370427,an old black and white photo of a building
6.5819616,3.8972437,1.2374966,a field full of tall grass with trees in the background
6.929034,4.4357963,0.5120043,a view of a garden with a bench and mountains in the background
8.112535,2.339264,-0.59054464,a penny sitting next to a glass mosaic
6.7774525,4.413097,2.2291167,a large cruise ship docked in a harbor
5.06502,2.4796743,0.31078896,a group of girls running on a track
5.592422,4.0684752,1.2937137,a new home being built in a residential area
8.8907995,7.1545715,-0.41104925,a living room filled with furniture and a fire place
9.100307,4.7080197,-0.530483,a display of panasonic microwaves in a store
8.752504,3.5294588,0.75258636,a kitchen and living room with a blue couch
8.735986,4.7537093,-0.5836548,a kitchen with a sink and a window
7.1555243,3.209003,-0.9551294,a bunch of cubes that are in the shape of a heart
7.5430245,2.6673114,-1.0192018,a pair of ear buds sitting on top of a table
4.175813,4.998709,1.5945703,a map of the united states showing the number of people in each country
6.736097,0.9078281,2.6077423,a woman in a black dress posing for a picture
5.6885457,2.877779,0.4120034,a cat laying inside of a tunnel on top of a rug
3.8013563,5.0100465,1.429549,a bar chart showing the number of people in the united states
5.2213883,3.0109124,-0.0953804,a group of children sitting on top of a bed
8.196505,1.3514036,1.3494265,a red and yellow tie bar with a crown on it
7.3598666,4.4787855,-0.112411015,a patio table with chairs around it
8.132451,5.6248293,1.473203,a bed room with a neatly made bed and a flat screen tv
8.555749,4.30996,0.76082444,a sculpture made out of magazines in a room
8.075241,4.4280467,-0.5527519,a desk with a monitor and keyboard on it
4.823823,2.4867926,-0.86209804,a couple of people that are on a stage
6.1495442,4.3550353,2.2983806,a lightning bolt in the sky over a city
5.5101056,2.4792027,1.0227098,a crowd of people watching a man on a skateboard
4.8518076,2.3907657,-0.88098663,a couple of people that are walking in the dirt
6.872148,4.345696,1.7089852,a girl scout cookie with a lake in the background
4.7423935,2.407525,0.17227685,a group of people standing in front of a building
4.7790294,2.298079,0.34747714,a group of people walking down a sidewalk next to a building
8.697822,2.9290485,-0.3820882,an open and closed safe box with a key lock
5.9674263,2.2676756,-0.03901377,two women sitting at a table with a cat
6.0509396,4.5258946,2.0842063,a weather map with the sun and clouds
6.9928923,1.0861858,2.4902384,a woman in an orange dress holding a microphone
6.020711,3.8303971,1.4000386,a couple of houses sitting next to each other
6.434361,2.3384843,1.1147153,a drawing of a woman riding a dragon with a castle in the background
6.1259837,0.8266188,1.3552141,a man in a suit and tie smiling
8.6545315,1.3933436,0.1375542,a close up of an alien head on a black background
9.530829,1.7289963,1.2929721,a green and red power supply unit on a white background
8.888025,4.718385,-0.70079356,a kitchen filled with lots of counter top space
6.097922,2.9480317,1.8951255,a painting of a farm scene with cows
6.8780174,4.398916,2.0740175,a large battleship floating on top of a body of water
9.456741,1.4396485,1.0234295,a close up of a black power cord on a white background
8.660468,2.9938705,0.901893,three blue golf bags sitting next to each other
5.542162,2.2502415,-0.755463,a couple of flags that are flying in the air
8.142977,3.0049071,-0.6591609,a person using a band saw to cut a piece of wood
8.099182,5.5465713,1.2641344,a bedroom with two beds and a picture on the wall
6.216554,4.105222,1.1312572,a house with a pool in the backyard
5.7433076,1.3466706,1.265723,a man posing for a picture on a stage
5.152027,1.8293114,-1.004807,a comic strip with a woman talking to a man
6.362815,2.0654173,1.7368201,a painting of a man on a brick wall
6.305545,3.553942,1.792438,the australian driver test app on an iphone
8.71471,3.4796774,0.83857757,a bedroom with a blue wall and a white bed
8.704035,1.4767345,-0.24309905,a close up of a cell phone with a broken battery
4.983638,1.8751738,-0.4209958,two men shaking hands in front of flags
7.3348727,0.8100033,2.4217737,a woman wearing a red jumpsuit
5.871296,2.171466,1.0072709,a man in a black shirt throwing a frisbee
8.467353,5.3457613,1.5590945,a bed with two green pillows on top of it
7.7631116,3.4525263,0.5573369,a church aisle decorated with white flowers and greenery
8.030845,2.3934805,-0.5756773,a close up of a cup with scissors and other items in it
7.4270096,3.7117581,-1.5653175,a table with a list of new orleanss
8.238167,5.8043547,1.2907081,a bed room with a bed a chair and a mirror
9.080163,1.3960861,0.28095612,a close up of a wheel on a white surface
8.927272,7.122274,-0.4371878,a living room filled with furniture and a fire place
7.4607363,0.40340555,2.557488,a woman in a white shirt and blue jeans
8.103435,3.0676813,-0.8250869,two slices of bread on a wooden cutting board
7.87292,3.6315827,-0.24423029,a table is set with gold and white place settings
6.156414,2.724581,2.2671008,a row of black and white cows in a factory
7.775247,0.5528718,0.94821,a pair of earrings with a lock and key
5.1007357,3.6924102,1.2009717,the cover of buddy miles's album
5.7529516,2.9332483,-0.26761606,a woman and two little girls sitting on a set of stairs
8.028278,1.7690136,-0.27098745,a close up of a piece of paper with writing on it
7.412651,0.8550314,3.0757353,a pair of black high heels with a gold skull on the heel
9.356036,5.414991,0.69582677,a living room with a couch a table and a refrigerator
8.393435,4.94332,0.6397213,a painting is hanging on the wall above a cabinet
9.204129,5.8151503,0.32867715,a living room filled with furniture and a lamp
8.12838,2.2235653,-0.646952,a close up of a shell on a table
3.7720604,5.058936,1.4493729,a bar chart showing the number of people in the united states
8.982316,4.693843,-0.7851817,a kitchen filled with lots of counter top space
8.250572,0.9853165,0.31383684,a close up of a person's hand holding a ring
8.088492,2.2514303,-0.60876036,a close up of a pair of shoes on a reflective surface
6.2108293,0.75153995,1.2541515,a close up of a person wearing a suit and tie
7.8385763,3.6536949,-0.39930576,a wooden table topped with white plates and silverware
8.945173,3.8016737,-0.3947674,a white cabinet with two drawers and a wooden top
7.384344,0.4162312,2.626809,a woman wearing a brown top and white shorts
8.006654,3.1659634,-0.94075716,a white plate topped with a piece of chocolate
6.171709,4.5072966,2.1059918,the sun is setting over the city skyline
9.105859,5.620886,0.48413852,a living room filled with furniture and windows
8.939686,7.1037507,-0.36189774,a living room filled with furniture and a fire place
4.7218075,2.7016225,-0.48777092,a group of children posing for a picture
8.852052,4.0216117,-0.38493794,a dresser with a mirror on top of it
8.971329,1.2952169,-0.10385199,a teddy bear sitting next to a camera
5.5291085,4.199742,0.6470669,a sign that says beware of zombies
8.0245285,5.655632,1.3211898,a bed sitting in a bedroom next to a window
7.1528053,3.4051797,-0.09123655,a dog sitting on top of a tree stump
8.555888,5.0457263,1.3441538,a mattress that is sitting on top of a box
8.609415,1.5415759,-0.18216723,an image of a black cell phone
6.5318165,4.3538203,2.2995412,a humpback whale jumping out of the water
8.070399,2.1539958,-0.586839,a close up of a table cloth on a table
4.390412,4.385421,0.9442164,a screen shot of a dashboard meeting
6.1973763,3.8938243,1.3158978,a house with a tree in front of it
8.197194,5.5943356,1.1885298,a bedroom with a large bed and sliding glass doors
3.7600775,5.0335765,1.4137487,a bar chart showing the number of mobile phones in the world
8.285677,1.6779321,2.2091405,a pink and white bedroom with two twin beds
7.5764933,3.596678,-1.0062308,a bunch of macarons sitting on top of a wooden table
7.298201,0.51519006,1.3501064,a close up of a necklace and earrings on a mannequin
7.8637633,3.0353837,-0.4668272,a potted plant with a garden fork on top of it
8.255498,0.8370969,1.0904495,a black and white diamond heart necklace
6.6069694,2.458524,-0.69336796,a pair of purses sitting on top of each other
6.973478,0.9682184,2.3728526,a woman in a long green dress
7.473821,0.62532765,2.77903,a woman in a blue shirt and black jacket
7.1509595,4.610601,0.1654076,"a patio with a table, chairs and a bench"
7.4590726,3.1767094,-0.392287,a person holding a cell phone on top of a wooden table
8.834852,5.259405,0.7212175,the interior of a sports car with red leather seats
6.8886437,0.914064,1.2369208,french fashion designers paper dolls 1900 - 1950
9.03977,5.8552523,0.24480908,a room with a bunch of lights hanging from the ceiling
6.339941,4.448942,2.406958,a fighter jet flying through a cloudy sky
